dt,pool,aqua,wellness
2025-05-11 06:19:00,0,0,0
2025-05-11 06:34:25,0,0,0
2025-05-11 06:42:56,0,0,0
2025-05-11 06:50:51,0,0,0
2025-05-11 07:15:04,0,0,0
2025-05-11 07:31:29,0,0,0
2025-05-11 07:39:46,0,0,0
2025-05-11 07:48:02,0,0,0
2025-05-11 08:21:24,0,0,0
2025-05-11 08:36:32,0,0,0
2025-05-11 08:44:51,0,0,0
2025-05-11 08:52:09,0,0,0
2025-05-11 09:14:46,34,3,10
2025-05-11 09:25:59,35,17,10
2025-05-11 09:34:57,42,24,10
2025-05-11 09:48:26,49,36,10
2025-05-11 10:19:11,56,54,6
2025-05-11 10:33:36,58,66,10
2025-05-11 10:43:06,67,63,9
2025-05-11 10:52:39,61,67,11
2025-05-11 11:15:38,65,74,14
2025-05-11 11:27:05,65,66,15
2025-05-11 11:37:22,67,65,14
2025-05-11 11:48:15,72,61,12
2025-05-11 12:15:05,63,59,11
2025-05-11 12:31:16,69,59,11
2025-05-11 12:39:11,74,50,11
2025-05-11 12:48:12,68,46,13
2025-05-11 13:11:49,55,54,11
2025-05-11 13:22:32,62,42,14
2025-05-11 13:35:00,82,32,15
2025-05-11 13:48:13,85,63,14
2025-05-11 14:29:32,62,107,13
2025-05-11 14:51:03,74,95,15
2025-05-11 14:58:47,74,95,21
2025-05-11 15:04:54,78,88,23
2025-05-11 15:22:19,63,83,23
2025-05-11 15:31:49,73,74,23
2025-05-11 15:40:10,77,71,19
2025-05-11 15:48:16,93,68,22
2025-05-11 16:13:52,67,69,19
2025-05-11 16:29:35,80,64,15
2025-05-11 16:38:09,71,66,14
2025-05-11 16:48:18,45,82,15
2025-05-11 17:14:35,83,58,22
2025-05-11 17:27:35,46,75,22
2025-05-11 17:37:05,57,68,21
2025-05-11 17:48:12,58,62,23
2025-05-11 18:17:53,58,61,18
2025-05-11 18:33:47,63,47,19
2025-05-11 18:42:23,75,33,15
2025-05-11 18:50:41,66,35,13
2025-05-11 19:12:29,40,39,21
2025-05-11 19:26:33,49,33,26
2025-05-11 19:36:30,54,25,29
