dt,pool,aqua,wellness
2022-06-28 06:30:28,34,0,0
2022-06-28 06:53:49,36,0,0
2022-06-28 07:03:32,40,0,0
2022-06-28 07:10:52,38,0,0
2022-06-28 07:17:41,34,0,0
2022-06-28 07:34:15,26,0,0
2022-06-28 07:43:47,25,0,0
2022-06-28 07:50:10,25,0,0
2022-06-28 08:08:28,18,0,0
2022-06-28 08:35:17,17,0,0
2022-06-28 08:46:28,13,0,0
2022-06-28 08:54:35,10,0,0
2022-06-28 09:06:05,9,0,0
2022-06-28 09:25:50,13,0,0
2022-06-28 09:37:05,15,0,0
2022-06-28 09:47:50,18,0,0
2022-06-28 10:09:22,36,21,0
2022-06-28 10:37:46,29,40,0
2022-06-28 10:47:42,27,43,0
