dt,pool,aqua,wellness
2022-06-02 06:39:20,58,0,0
2022-06-02 07:07:57,62,0,0
2022-06-02 07:18:20,50,0,0
2022-06-02 07:23:17,50,0,0
2022-06-02 07:49:44,30,0,0
2022-06-02 07:53:51,30,0,0
2022-06-02 08:09:13,35,0,0
2022-06-02 08:38:26,23,0,0
2022-06-02 08:50:43,24,0,0
2022-06-02 09:08:14,16,0,0
2022-06-02 09:30:48,15,0,0
2022-06-02 10:36:38,34,7,0
2022-06-02 10:46:46,34,11,0
2022-06-02 10:54:24,37,11,0
2022-06-02 11:06:53,35,16,0
2022-06-02 11:31:14,32,31,0
2022-06-02 11:42:41,23,33,0
2022-06-02 11:51:02,24,34,0
2022-06-02 12:08:31,27,31,0
2022-06-02 12:34:12,38,25,4
2022-06-02 12:44:48,31,25,4
2022-06-02 12:52:24,34,21,4
2022-06-02 13:06:50,48,7,4
2022-06-02 13:26:53,25,17,6
2022-06-02 13:37:59,25,20,6
2022-06-02 13:47:42,22,21,6
