dt,pool,aqua,wellness
2022-06-01 07:02:05,42,0,0
2022-06-01 07:21:38,33,0,0
2022-06-01 07:33:46,27,0,0
2022-06-01 07:37:08,25,0,0
2022-06-01 08:03:14,23,0,0
2022-06-01 08:15:05,19,0,0
2022-06-01 08:42:11,23,0,0
2022-06-01 08:53:00,22,0,0
2022-06-01 09:04:18,22,0,0
2022-06-01 09:09:39,28,0,0
2022-06-01 09:30:12,22,0,0
2022-06-01 09:44:21,22,0,0
2022-06-01 09:49:07,25,0,0
2022-06-01 10:13:10,26,12,9
2022-06-01 10:40:35,37,18,11
2022-06-01 10:52:32,45,12,12
2022-06-01 11:00:59,46,14,12
2022-06-01 11:09:35,37,18,13
2022-06-01 11:33:19,52,17,9
2022-06-01 12:09:56,49,21,6
2022-06-01 12:36:48,27,18,6
2022-06-01 12:46:56,35,12,6
2022-06-01 12:53:40,38,11,6
2022-06-01 13:06:18,17,19,8
2022-06-01 13:26:33,27,11,6
2022-06-01 13:37:43,32,9,6
2022-06-01 13:52:12,35,13,7
2022-06-01 14:14:16,46,18,8
2022-06-01 15:02:39,50,45,9
2022-06-01 15:24:14,81,60,10
2022-06-01 15:31:55,85,61,10
2022-06-01 15:44:06,100,67,8
2022-06-01 16:01:26,92,98,16
2022-06-01 16:08:22,104,88,16
2022-06-01 16:15:42,117,84,16
2022-06-01 16:34:56,138,103,13
2022-06-01 16:45:20,132,100,16
2022-06-01 16:52:24,147,93,16
2022-06-01 17:08:03,168,71,13
2022-06-01 17:34:49,124,70,20
2022-06-01 17:46:53,125,64,22
2022-06-01 17:55:21,129,69,21
2022-06-01 18:09:30,155,65,20
