dt,pool,aqua,wellness
2024-03-04 05:33:44,0,0,0
2024-03-04 05:55:32,6,0,0
2024-03-04 05:59:36,6,0,0
2024-03-04 06:03:54,24,0,0
2024-03-04 06:39:53,43,0,0
2024-03-04 07:01:23,48,0,0
2024-03-04 07:04:47,47,0,0
2024-03-04 07:40:39,71,0,0
2024-03-04 07:53:32,78,0,0
2024-03-04 08:15:10,66,0,0
2024-03-04 08:45:55,53,0,0
2024-03-04 08:49:49,52,0,0
2024-03-04 08:52:24,52,0,0
2024-03-04 09:01:41,51,0,0
2024-03-04 10:25:19,40,23,0
2024-03-04 11:18:42,70,21,0
2024-03-04 11:23:34,66,19,0
2024-03-04 11:25:10,47,25,0
