dt,pool,aqua,wellness
2018-09-15 06:00:03,0,0,0
2018-09-15 06:15:02,0,0,0
2018-09-15 06:30:04,0,0,0
2018-09-15 06:45:02,0,0,0
2018-09-15 07:00:03,0,0,0
2018-09-15 07:15:03,0,0,0
2018-09-15 07:30:04,0,0,0
2018-09-15 07:45:03,0,0,0
2018-09-15 08:00:04,1,0,0
2018-09-15 08:15:03,1,0,0
2018-09-15 08:30:03,1,0,0
2018-09-15 08:45:04,1,0,0
2018-09-15 09:00:03,12,0,0
2018-09-15 09:15:04,12,0,0
2018-09-15 09:30:03,12,0,0
2018-09-15 09:45:03,12,0,0
2018-09-15 10:00:02,12,0,0
2018-09-15 10:15:02,42,15,7
2018-09-15 10:30:03,40,42,16
2018-09-15 10:45:03,48,52,17
2018-09-15 11:00:02,45,57,18
2018-09-15 11:15:03,49,66,18
2018-09-15 11:30:03,53,75,17
2018-09-15 11:45:03,50,72,12
2018-09-15 12:00:02,50,67,14
2018-09-15 12:15:02,51,51,19
2018-09-15 12:30:03,46,32,30
2018-09-15 12:45:03,40,35,26
2018-09-15 13:00:04,31,44,23
2018-09-15 13:15:03,41,47,19
2018-09-15 13:30:03,44,78,15
2018-09-15 13:45:03,53,83,9
2018-09-15 14:00:04,59,101,19
2018-09-15 14:15:03,40,121,19
2018-09-15 14:30:03,36,122,24
2018-09-15 14:45:03,71,118,18
2018-09-15 15:00:03,82,107,19
2018-09-15 15:15:03,70,107,18
2018-09-15 15:30:03,46,109,19
2018-09-15 15:45:03,77,94,18
2018-09-15 16:00:02,81,96,13
2018-09-15 16:15:03,67,91,13
2018-09-15 16:30:04,78,81,11
2018-09-15 16:45:03,74,83,13
2018-09-15 17:00:02,75,86,15
2018-09-15 17:15:04,68,89,13
2018-09-15 17:30:04,50,109,13
2018-09-15 17:45:03,62,90,11
2018-09-15 18:00:03,60,79,9
2018-09-15 18:15:02,48,87,8
2018-09-15 18:30:03,44,77,5
2018-09-15 18:45:03,37,70,9
2018-09-15 19:00:04,56,54,12
2018-09-15 19:15:04,49,50,17
2018-09-15 19:30:03,50,49,21
2018-09-15 19:45:04,63,28,19
2018-09-15 20:00:03,38,19,21
2018-09-15 20:15:03,32,15,18
2018-09-15 20:30:02,31,19,16
2018-09-15 20:45:03,33,12,8
2018-09-15 21:00:03,26,5,6
2018-09-15 21:15:02,21,4,4
2018-09-15 21:30:03,19,0,0
2018-09-15 21:45:03,8,0,0
