dt,pool,aqua,wellness
2018-09-29 06:00:03,0,0,0
2018-09-29 06:15:03,0,0,0
2018-09-29 06:30:04,0,0,0
2018-09-29 06:45:03,0,0,0
2018-09-29 07:00:03,0,0,0
2018-09-29 07:15:03,0,0,0
2018-09-29 07:30:05,0,0,0
2018-09-29 07:45:03,0,0,0
2018-09-29 08:00:03,0,0,0
2018-09-29 08:15:03,0,0,0
2018-09-29 08:30:04,0,0,0
2018-09-29 08:45:02,0,0,0
2018-09-29 09:00:03,0,0,0
2018-09-29 09:15:03,0,0,0
2018-09-29 09:30:02,0,0,0
2018-09-29 09:45:03,0,0,0
2018-09-29 10:00:03,0,0,0
2018-09-29 10:15:04,51,8,6
2018-09-29 10:30:04,69,54,10
2018-09-29 10:45:03,54,91,16
2018-09-29 11:00:03,71,85,19
2018-09-29 11:15:03,75,82,23
2018-09-29 11:30:03,62,110,17
2018-09-29 11:45:04,71,101,16
2018-09-29 12:00:04,74,84,22
2018-09-29 12:15:03,76,64,19
2018-09-29 12:30:03,56,69,19
2018-09-29 12:45:02,47,73,18
2018-09-29 13:00:03,57,58,18
2018-09-29 13:15:03,76,47,17
2018-09-29 13:30:02,73,55,16
2018-09-29 13:45:03,62,76,18
2018-09-29 14:00:04,48,92,23
2018-09-29 14:15:04,62,91,30
2018-09-29 14:30:04,78,99,33
2018-09-29 14:45:02,67,116,27
2018-09-29 15:00:03,85,109,35
2018-09-29 15:15:02,66,131,33
2018-09-29 15:30:03,113,106,36
2018-09-29 15:45:03,91,114,34
2018-09-29 16:00:03,82,118,32
2018-09-29 16:15:04,91,110,32
2018-09-29 16:30:03,78,105,33
2018-09-29 16:45:03,84,95,29
2018-09-29 17:00:03,81,80,22
2018-09-29 17:15:02,90,72,20
2018-09-29 17:30:04,66,78,24
2018-09-29 17:45:03,76,75,27
2018-09-29 18:00:03,86,60,29
2018-09-29 18:15:02,75,58,28
2018-09-29 18:30:03,67,62,21
2018-09-29 18:45:03,59,71,28
2018-09-29 19:00:05,59,71,33
2018-09-29 19:15:03,79,52,43
2018-09-29 19:30:03,49,48,52
2018-09-29 19:45:03,42,40,54
2018-09-29 20:00:03,54,30,53
2018-09-29 20:15:03,44,24,48
2018-09-29 20:30:03,46,20,42
2018-09-29 20:45:04,31,17,32
2018-09-29 21:00:03,30,11,19
2018-09-29 21:15:02,24,10,16
2018-09-29 21:30:03,25,2,7
2018-09-29 21:45:03,18,0,0
