dt,pool,aqua,wellness
2018-02-03 06:00:03,0,0,0
2018-02-03 06:15:03,0,0,0
2018-02-03 06:30:04,0,0,0
2018-02-03 06:45:04,0,0,0
2018-02-03 07:00:04,0,0,0
2018-02-03 07:15:03,0,0,0
2018-02-03 07:30:04,0,0,0
2018-02-03 07:45:03,0,0,0
2018-02-03 08:00:03,8,0,0
2018-02-03 08:15:04,8,0,0
2018-02-03 08:30:05,8,0,0
2018-02-03 08:45:04,8,0,0
2018-02-03 09:00:05,7,0,0
2018-02-03 09:15:03,7,0,0
2018-02-03 09:30:03,9,0,0
2018-02-03 09:45:04,9,0,0
2018-02-03 10:00:07,13,0,0
2018-02-03 10:15:05,92,16,7
2018-02-03 10:30:04,96,86,21
2018-02-03 10:45:08,71,121,28
2018-02-03 11:00:06,75,137,37
2018-02-03 11:15:04,87,142,42
2018-02-03 11:30:08,93,156,37
2018-02-03 11:45:03,103,143,33
2018-02-03 12:00:03,135,120,35
2018-02-03 12:15:04,125,115,35
2018-02-03 12:30:06,121,103,37
2018-02-03 12:45:03,119,106,32
2018-02-03 13:00:04,112,113,35
2018-02-03 13:15:05,117,108,44
2018-02-03 13:30:05,112,110,52
2018-02-03 13:45:05,119,119,50
2018-02-03 14:00:05,132,125,44
2018-02-03 14:15:04,121,163,49
2018-02-03 14:30:04,115,189,60
2018-02-03 14:45:04,125,191,60
2018-02-03 15:00:05,129,200,56
2018-02-03 15:15:04,132,201,58
2018-02-03 15:30:04,164,177,58
2018-02-03 15:45:04,165,178,47
2018-02-03 16:00:04,184,164,45
2018-02-03 16:15:04,204,130,39
2018-02-03 16:30:05,197,128,39
2018-02-03 16:45:04,214,130,36
2018-02-03 17:00:05,199,149,39
2018-02-03 17:15:03,186,166,41
2018-02-03 17:30:05,183,155,43
2018-02-03 17:45:04,175,154,39
2018-02-03 18:00:03,140,154,37
2018-02-03 18:15:04,141,163,35
2018-02-03 18:30:08,121,155,41
2018-02-03 18:45:04,113,135,49
2018-02-03 19:00:07,108,98,52
2018-02-03 19:15:03,91,95,54
2018-02-03 19:30:04,85,83,53
2018-02-03 19:45:03,88,68,41
2018-02-03 20:00:05,108,42,37
2018-02-03 20:15:03,73,38,34
2018-02-03 20:30:04,78,12,40
2018-02-03 20:45:03,54,19,33
2018-02-03 21:00:06,31,19,31
2018-02-03 21:15:03,32,15,21
2018-02-03 21:30:04,30,6,7
2018-02-03 21:45:03,22,0,0
