dt,pool,aqua,wellness
2018-02-04 06:00:04,0,0,0
2018-02-04 06:15:03,0,0,0
2018-02-04 06:30:05,0,0,0
2018-02-04 06:45:03,0,0,0
2018-02-04 07:00:03,0,0,0
2018-02-04 07:15:03,0,0,0
2018-02-04 07:30:04,0,0,0
2018-02-04 07:45:04,0,0,0
2018-02-04 08:00:05,0,0,0
2018-02-04 08:15:03,0,0,0
2018-02-04 08:30:04,0,0,0
2018-02-04 08:45:04,0,0,0
2018-02-04 09:00:04,0,0,0
2018-02-04 09:15:04,0,0,0
2018-02-04 09:30:04,0,0,0
2018-02-04 09:45:04,0,0,0
2018-02-04 10:00:05,0,0,0
2018-02-04 10:15:04,0,0,0
2018-02-04 10:30:03,0,0,0
2018-02-04 10:45:04,0,0,0
2018-02-04 11:00:04,0,0,0
2018-02-04 11:15:04,0,0,0
2018-02-04 11:30:04,0,0,0
2018-02-04 11:45:03,0,0,0
2018-02-04 12:00:05,0,0,0
2018-02-04 12:15:04,0,0,0
2018-02-04 12:30:05,0,0,0
2018-02-04 12:45:03,0,0,0
2018-02-04 13:00:04,0,0,0
2018-02-04 13:15:03,0,0,0
2018-02-04 13:30:05,0,0,0
2018-02-04 13:45:04,0,0,0
2018-02-04 14:00:04,0,0,0
2018-02-04 14:15:03,0,0,0
2018-02-04 14:30:04,0,0,0
2018-02-04 14:45:03,0,0,0
2018-02-04 15:00:04,0,0,0
2018-02-04 15:15:04,0,0,0
2018-02-04 15:30:04,0,0,0
2018-02-04 15:45:04,0,0,0
2018-02-04 16:00:04,0,0,0
2018-02-04 16:15:03,0,0,0
2018-02-04 16:30:04,0,0,0
2018-02-04 16:45:04,0,0,0
2018-02-04 17:00:06,0,0,0
2018-02-04 17:15:03,0,0,0
2018-02-04 17:30:04,0,0,0
2018-02-04 17:45:04,0,0,0
2018-02-04 18:00:07,0,0,0
2018-02-04 18:15:03,0,0,0
2018-02-04 18:30:05,0,0,0
2018-02-04 18:45:07,0,0,0
2018-02-04 19:00:06,0,0,0
2018-02-04 19:15:04,0,0,0
2018-02-04 19:30:04,0,0,0
2018-02-04 19:45:04,0,0,0
2018-02-04 20:00:04,0,0,0
2018-02-04 20:15:04,0,0,0
2018-02-04 20:30:05,0,0,0
2018-02-04 20:45:04,0,0,0
2018-02-04 21:00:05,0,0,0
2018-02-04 21:15:04,0,0,0
2018-02-04 21:30:04,0,0,0
2018-02-04 21:45:05,0,0,0
