dt,pool,aqua,wellness
2018-02-09 06:00:03,4,0,0
2018-02-09 06:15:03,17,0,0
2018-02-09 06:30:05,22,0,0
2018-02-09 06:45:04,24,0,0
2018-02-09 07:00:03,34,0,0
2018-02-09 07:15:04,40,0,0
2018-02-09 07:30:04,37,0,0
2018-02-09 07:45:04,46,0,0
2018-02-09 08:00:05,56,0,0
2018-02-09 08:15:03,55,0,0
2018-02-09 08:30:04,48,0,0
2018-02-09 08:45:06,41,0,0
2018-02-09 09:00:05,42,0,0
2018-02-09 09:15:03,40,0,0
2018-02-09 09:30:04,43,0,0
2018-02-09 09:45:04,44,0,0
2018-02-09 10:00:05,50,0,0
2018-02-09 10:15:03,55,11,0
2018-02-09 10:30:04,64,18,0
2018-02-09 10:45:05,66,23,0
2018-02-09 11:00:04,71,16,0
2018-02-09 11:15:04,81,12,0
2018-02-09 11:30:04,76,13,0
2018-02-09 11:45:03,58,19,0
2018-02-09 12:00:07,63,16,0
2018-02-09 12:15:04,59,13,12
2018-02-09 12:30:05,37,26,18
2018-02-09 12:45:03,52,21,22
2018-02-09 13:00:06,58,23,22
2018-02-09 13:15:04,72,12,26
2018-02-09 13:30:04,58,25,27
2018-02-09 13:45:04,55,27,28
2018-02-09 14:00:05,60,22,24
2018-02-09 14:15:05,62,18,22
2018-02-09 14:30:04,59,14,21
2018-02-09 14:45:04,73,17,21
2018-02-09 15:00:04,89,19,21
2018-02-09 15:15:03,98,13,21
2018-02-09 15:30:04,76,19,23
2018-02-09 15:45:04,91,23,24
2018-02-09 16:00:03,93,32,22
2018-02-09 16:15:03,104,31,23
2018-02-09 16:30:03,106,34,25
2018-02-09 16:45:05,104,34,21
2018-02-09 17:00:05,144,21,21
2018-02-09 17:15:03,152,24,27
2018-02-09 17:30:05,123,34,25
2018-02-09 17:45:04,126,33,26
2018-02-09 18:00:04,100,40,24
2018-02-09 18:15:04,99,46,22
2018-02-09 18:30:04,99,46,26
2018-02-09 18:45:04,87,55,27
2018-02-09 19:00:08,63,51,28
2018-02-09 19:15:03,73,51,29
2018-02-09 19:30:05,84,45,40
2018-02-09 19:45:03,100,36,42
2018-02-09 20:00:05,69,32,39
2018-02-09 20:15:04,74,26,39
2018-02-09 20:30:04,66,23,34
2018-02-09 20:45:03,60,15,31
2018-02-09 21:00:04,45,11,20
2018-02-09 21:15:03,31,9,15
2018-02-09 21:30:04,27,2,1
2018-02-09 21:45:04,13,0,0
