dt,pool,aqua,wellness
2019-07-21 06:00:02,0,0,0
2019-07-21 06:15:02,0,0,0
2019-07-21 06:30:03,0,0,0
2019-07-21 06:45:03,0,0,0
2019-07-21 07:00:04,29,0,0
2019-07-21 07:15:02,29,0,0
2019-07-21 07:30:03,29,0,0
2019-07-21 07:45:02,29,0,0
2019-07-21 08:00:03,29,0,0
2019-07-21 08:15:02,29,0,0
2019-07-21 08:30:03,29,0,0
2019-07-21 08:45:02,29,0,0
2019-07-21 09:00:04,29,0,0
2019-07-21 09:15:02,33,3,1
2019-07-21 09:30:02,17,3,5
2019-07-21 09:45:02,26,4,7
2019-07-21 10:00:03,30,13,8
2019-07-21 10:15:02,53,34,9
2019-07-21 10:30:03,45,58,8
2019-07-21 10:45:02,73,68,5
2019-07-21 11:00:03,70,78,9
2019-07-21 11:15:03,72,101,11
2019-07-21 11:30:03,59,125,12
2019-07-21 11:45:03,83,108,12
2019-07-21 12:00:03,99,108,15
2019-07-21 12:15:02,102,103,14
2019-07-21 12:30:04,98,97,17
2019-07-21 12:45:02,92,110,17
2019-07-21 13:00:03,81,111,23
2019-07-21 13:15:02,95,110,27
2019-07-21 13:30:02,80,114,28
2019-07-21 13:45:03,89,124,20
2019-07-21 14:00:03,86,120,16
2019-07-21 14:15:02,75,135,18
2019-07-21 14:30:02,71,155,25
2019-07-21 14:45:02,99,142,30
2019-07-21 15:00:04,115,139,31
2019-07-21 15:15:02,108,176,27
2019-07-21 15:30:03,91,182,29
2019-07-21 15:45:03,89,155,34
2019-07-21 16:00:04,102,155,38
2019-07-21 16:15:02,80,186,39
2019-07-21 16:30:03,96,186,31
2019-07-21 16:45:02,111,183,28
2019-07-21 17:00:02,86,178,26
2019-07-21 17:15:03,98,154,25
2019-07-21 17:30:03,111,130,25
2019-07-21 17:45:02,101,124,26
2019-07-21 18:00:04,86,104,30
2019-07-21 18:15:02,73,114,28
2019-07-21 18:30:02,71,98,40
2019-07-21 18:45:03,94,70,38
2019-07-21 19:00:03,73,62,36
2019-07-21 19:15:02,70,70,39
2019-07-21 19:30:04,102,33,42
2019-07-21 19:45:02,67,36,39
2019-07-21 20:00:04,54,34,36
2019-07-21 20:15:03,66,18,31
2019-07-21 20:30:03,45,18,27
2019-07-21 20:45:03,45,1,19
2019-07-21 21:00:03,35,0,10
2019-07-21 21:15:02,10,0,0
2019-07-21 21:30:03,10,0,0
2019-07-21 21:45:03,10,0,0
