dt,pool,aqua,wellness
2019-07-03 06:00:02,0,0,0
2019-07-03 06:15:02,16,0,0
2019-07-03 06:30:02,22,0,0
2019-07-03 06:45:03,23,0,0
2019-07-03 07:00:03,18,0,0
2019-07-03 07:15:02,15,0,0
2019-07-03 07:30:03,14,0,0
2019-07-03 07:45:03,31,0,0
2019-07-03 08:00:03,26,0,0
2019-07-03 08:15:02,29,0,0
2019-07-03 08:30:03,28,0,0
2019-07-03 08:45:02,29,0,0
2019-07-03 09:00:04,34,0,0
2019-07-03 09:15:02,41,0,0
2019-07-03 09:30:03,41,0,0
2019-07-03 09:45:02,43,0,0
2019-07-03 10:00:02,46,0,0
2019-07-03 10:15:02,49,8,0
2019-07-03 10:30:02,51,14,0
2019-07-03 10:45:03,48,32,0
2019-07-03 11:00:03,45,38,0
2019-07-03 11:15:02,50,38,0
2019-07-03 11:30:03,27,46,0
2019-07-03 11:45:02,36,53,0
2019-07-03 12:00:03,37,42,0
2019-07-03 12:15:02,32,37,0
2019-07-03 12:30:03,18,43,0
2019-07-03 12:45:03,42,23,0
2019-07-03 13:00:02,52,18,0
2019-07-03 13:15:02,39,32,0
2019-07-03 13:30:04,38,37,0
2019-07-03 13:45:02,31,42,0
2019-07-03 14:00:02,60,41,0
2019-07-03 14:15:02,53,48,0
2019-07-03 14:30:02,67,45,0
2019-07-03 14:45:02,73,43,0
2019-07-03 15:00:03,73,48,0
2019-07-03 15:15:02,44,62,0
2019-07-03 15:30:04,44,50,0
2019-07-03 15:45:03,53,45,0
2019-07-03 16:00:03,51,44,0
2019-07-03 16:15:03,40,39,0
2019-07-03 16:30:02,49,35,0
2019-07-03 16:45:02,40,43,0
2019-07-03 17:00:02,65,33,0
2019-07-03 17:15:02,83,30,10
2019-07-03 17:30:03,66,38,16
2019-07-03 17:45:02,79,37,19
2019-07-03 18:00:03,70,41,25
2019-07-03 18:15:03,70,44,28
2019-07-03 18:30:04,70,48,27
2019-07-03 18:45:02,61,46,17
2019-07-03 19:00:03,62,36,14
2019-07-03 19:15:02,66,23,13
2019-07-03 19:30:04,58,25,14
2019-07-03 19:45:02,63,11,17
2019-07-03 20:00:03,43,8,18
2019-07-03 20:15:02,46,0,18
2019-07-03 20:30:02,37,2,15
2019-07-03 20:45:03,27,2,9
2019-07-03 21:00:02,16,0,7
2019-07-03 21:15:02,3,0,0
2019-07-03 21:30:03,3,0,0
2019-07-03 21:45:02,3,0,0
