dt,pool,aqua,wellness
2017-11-16 06:00:05,24,0,0
2017-11-16 06:15:03,49,0,0
2017-11-16 06:30:05,52,0,0
2017-11-16 06:45:03,53,0,0
2017-11-16 07:00:04,47,0,0
2017-11-16 07:15:04,46,0,0
2017-11-16 07:30:04,31,0,0
2017-11-16 07:45:03,30,0,0
2017-11-16 08:00:04,27,0,0
2017-11-16 08:15:03,30,0,0
2017-11-16 08:30:04,25,0,0
2017-11-16 08:45:04,24,0,0
2017-11-16 09:00:04,23,0,0
2017-11-16 09:15:03,21,0,0
2017-11-16 09:30:04,21,0,0
2017-11-16 09:45:03,24,0,0
2017-11-16 10:00:04,42,0,0
2017-11-16 10:15:03,40,4,0
2017-11-16 10:30:05,38,10,0
2017-11-16 10:45:03,38,12,0
2017-11-16 11:00:03,41,11,0
2017-11-16 11:15:04,28,13,0
2017-11-16 11:30:04,30,10,0
2017-11-16 11:45:03,28,18,0
2017-11-16 12:00:05,29,16,1
2017-11-16 12:15:04,28,14,5
2017-11-16 12:30:03,32,7,8
2017-11-16 12:45:03,32,4,8
2017-11-16 13:00:03,40,3,7
2017-11-16 13:15:04,42,11,7
2017-11-16 13:30:03,45,23,10
2017-11-16 13:45:03,43,29,14
2017-11-16 14:00:04,51,33,15
2017-11-16 14:15:06,49,27,17
2017-11-16 14:30:04,51,13,19
2017-11-16 14:45:05,57,14,23
2017-11-16 15:00:05,50,22,23
2017-11-16 15:15:05,44,23,26
2017-11-16 15:30:03,47,25,24
2017-11-16 15:45:05,48,22,28
2017-11-16 16:00:04,59,13,26
2017-11-16 16:15:04,63,6,29
2017-11-16 16:30:03,69,9,27
2017-11-16 16:45:07,69,13,29
2017-11-16 17:00:05,91,18,21
2017-11-16 17:15:03,66,29,25
2017-11-16 17:30:03,75,28,25
2017-11-16 17:45:03,74,40,25
2017-11-16 18:00:03,102,40,27
2017-11-16 18:15:03,100,42,32
2017-11-16 18:30:07,83,43,32
2017-11-16 18:45:04,90,41,26
2017-11-16 19:00:04,99,41,28
2017-11-16 19:15:08,99,41,29
2017-11-16 19:30:05,82,32,27
2017-11-16 19:45:04,91,19,27
2017-11-16 20:00:03,87,15,23
2017-11-16 20:15:03,63,14,30
2017-11-16 20:30:05,49,13,22
2017-11-16 20:45:05,48,9,18
2017-11-16 21:00:04,38,7,15
2017-11-16 21:15:05,21,2,10
2017-11-16 21:30:04,19,0,2
2017-11-16 21:45:04,9,0,0
