dt,pool,aqua,wellness
2017-11-28 06:00:04,15,0,0
2017-11-28 06:15:04,33,0,0
2017-11-28 06:30:04,39,0,0
2017-11-28 06:45:04,46,0,0
2017-11-28 07:00:05,46,0,0
2017-11-28 07:15:03,47,0,0
2017-11-28 07:30:04,36,0,0
2017-11-28 07:45:04,28,0,0
2017-11-28 08:00:05,25,0,0
2017-11-28 08:15:06,22,0,0
2017-11-28 08:30:03,26,0,0
2017-11-28 08:45:03,15,0,0
2017-11-28 09:00:04,18,0,0
2017-11-28 09:15:05,19,0,0
2017-11-28 09:30:04,22,0,0
2017-11-28 09:45:04,22,0,0
2017-11-28 10:00:03,28,0,0
2017-11-28 10:15:03,33,6,0
2017-11-28 10:30:05,39,9,0
2017-11-28 10:45:05,38,10,0
2017-11-28 11:00:05,39,4,0
2017-11-28 11:15:03,37,2,0
2017-11-28 11:30:03,37,0,0
2017-11-28 11:45:04,31,0,0
2017-11-28 12:00:04,29,0,2
2017-11-28 12:15:03,25,2,4
2017-11-28 12:30:04,18,4,7
2017-11-28 12:45:08,19,7,15
2017-11-28 13:00:03,25,7,16
2017-11-28 13:15:03,40,9,17
2017-11-28 13:30:03,29,38,15
2017-11-28 13:45:04,30,37,13
2017-11-28 14:00:04,27,36,14
2017-11-28 14:15:04,38,25,12
2017-11-28 14:30:04,33,13,12
2017-11-28 14:45:03,32,11,11
2017-11-28 15:00:04,36,8,12
2017-11-28 15:15:04,37,8,14
2017-11-28 15:30:04,36,9,14
2017-11-28 15:45:03,52,11,18
2017-11-28 16:00:04,57,20,22
2017-11-28 16:15:04,72,19,27
2017-11-28 16:30:03,72,20,30
2017-11-28 16:45:04,89,21,25
2017-11-28 17:00:06,117,11,23
2017-11-28 17:15:03,116,15,25
2017-11-28 17:30:03,112,11,30
2017-11-28 17:45:03,120,9,22
2017-11-28 18:00:05,108,15,26
2017-11-28 18:15:05,109,15,34
2017-11-28 18:30:04,94,18,36
2017-11-28 18:45:04,96,23,31
2017-11-28 19:00:05,89,36,30
2017-11-28 19:15:04,82,49,26
2017-11-28 19:30:08,84,41,37
2017-11-28 19:45:04,84,38,32
2017-11-28 20:00:05,95,12,33
2017-11-28 20:15:05,86,10,31
2017-11-28 20:30:05,51,8,30
2017-11-28 20:45:04,49,3,23
2017-11-28 21:00:03,30,5,20
2017-11-28 21:15:03,27,0,19
2017-11-28 21:30:04,21,0,4
2017-11-28 21:45:03,7,0,0
