dt,pool,aqua,wellness
2017-11-19 06:00:04,0,0,0
2017-11-19 06:15:03,0,0,0
2017-11-19 06:30:03,0,0,0
2017-11-19 06:45:04,0,0,0
2017-11-19 07:00:06,0,0,0
2017-11-19 07:15:04,0,0,0
2017-11-19 07:30:04,0,0,0
2017-11-19 07:45:04,0,0,0
2017-11-19 08:00:04,0,0,0
2017-11-19 08:15:04,0,0,0
2017-11-19 08:30:07,0,0,0
2017-11-19 08:45:03,0,0,0
2017-11-19 09:00:05,0,0,0
2017-11-19 09:15:03,0,0,0
2017-11-19 09:30:03,0,0,0
2017-11-19 09:45:04,0,0,0
2017-11-19 10:00:04,0,0,0
2017-11-19 10:15:04,85,11,9
2017-11-19 10:30:07,130,109,11
2017-11-19 10:45:03,109,164,17
2017-11-19 11:00:04,97,193,22
2017-11-19 11:15:04,123,181,25
2017-11-19 11:30:03,114,201,19
2017-11-19 11:45:04,138,186,17
2017-11-19 12:00:04,171,145,15
2017-11-19 12:15:03,159,114,13
2017-11-19 12:30:04,110,104,16
2017-11-19 12:45:03,88,95,19
2017-11-19 13:00:05,105,77,26
2017-11-19 13:15:03,99,91,32
2017-11-19 13:30:04,88,107,26
2017-11-19 13:45:04,80,105,21
2017-11-19 14:00:06,79,120,23
2017-11-19 14:15:04,90,123,28
2017-11-19 14:30:04,86,155,23
2017-11-19 14:45:04,99,156,27
2017-11-19 15:00:05,148,174,24
2017-11-19 15:15:05,141,198,28
2017-11-19 15:30:04,140,205,29
2017-11-19 15:45:03,137,205,25
2017-11-19 16:00:04,147,173,36
2017-11-19 16:15:04,148,154,57
2017-11-19 16:30:05,135,176,59
2017-11-19 16:45:03,124,178,60
2017-11-19 17:00:03,128,155,59
2017-11-19 17:15:04,141,142,59
2017-11-19 17:30:03,141,133,47
2017-11-19 17:45:03,131,115,38
2017-11-19 18:00:04,140,93,32
2017-11-19 18:15:04,134,88,34
2017-11-19 18:30:03,81,99,38
2017-11-19 18:45:03,101,91,46
2017-11-19 19:00:04,112,65,55
2017-11-19 19:15:03,89,64,55
2017-11-19 19:30:04,98,47,54
2017-11-19 19:45:04,80,45,53
2017-11-19 20:00:05,82,29,41
2017-11-19 20:15:03,65,27,38
2017-11-19 20:30:04,60,25,36
2017-11-19 20:45:03,60,20,34
2017-11-19 21:00:04,52,10,25
2017-11-19 21:15:04,44,8,18
2017-11-19 21:30:05,35,4,9
2017-11-19 21:45:04,18,1,0
