dt,pool,aqua,wellness
2017-11-10 06:00:04,8,0,0
2017-11-10 06:15:03,34,0,0
2017-11-10 06:30:04,42,0,0
2017-11-10 06:45:03,43,0,0
2017-11-10 07:00:03,44,0,0
2017-11-10 07:15:03,46,0,0
2017-11-10 07:30:04,32,0,0
2017-11-10 07:45:03,32,0,0
2017-11-10 08:00:06,25,0,0
2017-11-10 08:15:04,19,0,0
2017-11-10 08:30:04,17,0,0
2017-11-10 08:45:04,14,0,0
2017-11-10 09:00:04,10,0,0
2017-11-10 09:15:03,13,0,0
2017-11-10 09:30:04,18,0,0
2017-11-10 09:45:04,20,0,0
2017-11-10 10:00:04,29,0,0
2017-11-10 10:15:04,36,9,0
2017-11-10 10:30:04,52,13,0
2017-11-10 10:45:03,54,17,0
2017-11-10 11:00:04,56,16,0
2017-11-10 11:15:04,38,21,0
2017-11-10 11:30:04,41,14,0
2017-11-10 11:45:04,32,9,0
2017-11-10 12:00:04,40,5,0
2017-11-10 12:15:03,34,4,13
2017-11-10 12:30:03,35,2,17
2017-11-10 12:45:04,35,3,20
2017-11-10 13:00:04,30,4,20
2017-11-10 13:15:04,36,6,17
2017-11-10 13:30:05,34,6,15
2017-11-10 13:45:04,40,9,12
2017-11-10 14:00:05,47,7,15
2017-11-10 14:15:03,48,15,14
2017-11-10 14:30:03,46,15,11
2017-11-10 14:45:03,48,17,12
2017-11-10 15:00:03,56,12,15
2017-11-10 15:15:05,66,14,18
2017-11-10 15:30:03,51,21,21
2017-11-10 15:45:03,54,26,26
2017-11-10 16:00:03,58,25,24
2017-11-10 16:15:04,68,31,23
2017-11-10 16:30:03,78,39,26
2017-11-10 16:45:03,86,34,32
2017-11-10 17:00:06,125,36,27
2017-11-10 17:15:03,142,43,34
2017-11-10 17:30:04,122,72,32
2017-11-10 17:45:04,133,75,30
2017-11-10 18:00:04,118,79,33
2017-11-10 18:15:04,131,74,31
2017-11-10 18:30:04,106,70,32
2017-11-10 18:45:04,95,66,36
2017-11-10 19:00:04,99,50,36
2017-11-10 19:15:04,79,47,41
2017-11-10 19:30:04,83,36,36
2017-11-10 19:45:03,95,29,31
2017-11-10 20:00:04,61,37,33
2017-11-10 20:15:03,57,41,34
2017-11-10 20:30:04,57,32,37
2017-11-10 20:45:03,67,24,35
2017-11-10 21:00:06,57,22,33
2017-11-10 21:15:05,56,9,30
2017-11-10 21:30:04,41,7,18
2017-11-10 21:45:03,13,1,0
