dt,pool,aqua,wellness
2025-02-10 05:18:08,0,0,0
2025-02-10 05:32:50,0,0,0
2025-02-10 05:40:44,0,0,0
2025-02-10 05:49:23,1,0,0
2025-02-10 06:15:09,41,0,0
2025-02-10 06:29:34,46,0,0
2025-02-10 06:37:14,49,0,0
2025-02-10 06:48:28,52,0,0
2025-02-10 07:20:56,39,0,0
2025-02-10 07:35:22,34,0,0
2025-02-10 07:42:53,32,0,0
2025-02-10 07:49:54,30,0,0
2025-02-10 08:14:23,31,0,0
2025-02-10 08:25:24,29,0,0
2025-02-10 08:34:55,26,0,0
2025-02-10 08:48:19,25,0,0
2025-02-10 09:19:12,32,0,0
2025-02-10 09:32:35,35,0,0
2025-02-10 09:40:40,35,0,0
2025-02-10 09:49:25,32,0,0
2025-02-10 10:16:09,35,16,0
2025-02-10 10:28:05,46,20,0
2025-02-10 10:36:31,47,18,0
2025-02-10 10:48:38,51,15,0
2025-02-10 11:15:55,49,19,0
2025-02-10 11:32:39,45,23,0
2025-02-10 11:40:13,54,23,0
2025-02-10 11:48:24,52,15,0
2025-02-10 12:12:13,57,16,9
2025-02-10 12:22:09,38,20,12
2025-02-10 12:35:18,43,21,13
2025-02-10 12:48:28,39,19,14
2025-02-10 13:28:46,53,13,12
2025-02-10 13:49:45,36,15,11
2025-02-10 13:56:49,49,7,9
2025-02-10 14:03:10,51,11,7
