dt,pool,aqua,wellness
2022-03-28 06:07:34,30,0,0
2022-03-28 06:34:52,41,0,0
2022-03-28 06:46:28,42,0,0
2022-03-28 06:53:34,43,0,0
2022-03-28 07:06:07,42,0,0
2022-03-28 07:24:40,30,0,0
2022-03-28 07:35:22,25,0,0
2022-03-28 07:47:43,19,0,0
2022-03-28 08:08:34,19,0,0
2022-03-28 08:33:31,16,0,0
2022-03-28 08:45:08,14,0,0
2022-03-28 08:52:54,18,0,0
2022-03-28 09:06:47,13,0,0
2022-03-28 09:25:39,15,0,0
2022-03-28 09:35:48,17,0,0
2022-03-28 09:47:32,17,0,0
2022-03-28 10:08:40,23,2,0
2022-03-28 10:34:06,48,11,0
2022-03-28 10:43:54,52,12,0
2022-03-28 10:51:56,51,20,0
2022-03-28 11:07:24,42,30,0
2022-03-28 11:27:20,51,21,0
2022-03-28 11:43:23,39,26,0
2022-03-28 11:52:41,41,17,0
2022-03-28 12:07:08,45,8,6
2022-03-28 12:30:13,21,6,7
2022-03-28 12:40:06,12,10,8
2022-03-28 12:48:01,24,9,8
2022-03-28 13:06:12,18,15,9
2022-03-28 13:24:19,25,18,8
2022-03-28 13:39:16,31,12,7
2022-03-28 13:52:14,33,8,7
2022-03-28 14:11:58,26,14,4
2022-03-28 14:48:31,36,20,3
2022-03-28 15:02:10,53,14,5
2022-03-28 15:11:25,52,16,5
2022-03-28 15:21:19,79,12,4
2022-03-28 15:34:51,72,21,3
2022-03-28 15:44:10,76,15,3
2022-03-28 15:52:24,74,18,4
2022-03-28 16:11:28,90,20,6
2022-03-28 16:26:00,87,21,12
2022-03-28 16:36:53,85,31,14
2022-03-28 16:48:51,82,33,17
2022-03-28 17:11:31,103,27,17
2022-03-28 17:33:24,104,20,15
2022-03-28 17:42:10,103,24,13
2022-03-28 17:52:29,113,21,10
2022-03-28 18:08:35,114,18,8
2022-03-28 18:42:14,79,16,10
2022-03-28 18:54:59,85,15,14
2022-03-28 19:00:16,91,15,14
2022-03-28 19:11:46,77,18,17
2022-03-28 19:30:09,90,17,24
