dt,pool,aqua,wellness
2022-03-29 06:07:41,42,0,0
2022-03-29 06:34:49,51,0,0
2022-03-29 06:46:20,51,0,0
2022-03-29 06:53:25,50,0,0
2022-03-29 07:06:32,49,0,0
2022-03-29 07:25:21,42,0,0
2022-03-29 07:35:45,42,0,0
2022-03-29 07:47:24,40,0,0
2022-03-29 08:08:32,29,0,0
2022-03-29 08:33:22,17,0,0
2022-03-29 08:45:05,18,0,0
2022-03-29 08:53:34,19,0,0
2022-03-29 09:06:51,18,0,0
2022-03-29 09:25:32,24,0,0
2022-03-29 09:35:55,22,0,0
2022-03-29 09:47:31,22,0,0
2022-03-29 10:08:31,25,1,0
2022-03-29 10:35:24,39,9,0
2022-03-29 10:43:50,40,11,0
2022-03-29 10:51:43,39,13,0
2022-03-29 11:06:33,40,13,0
2022-03-29 11:26:38,40,16,0
2022-03-29 11:37:56,48,11,0
2022-03-29 11:47:28,45,12,0
2022-03-29 12:11:31,38,14,5
2022-03-29 12:36:49,29,22,9
2022-03-29 12:45:06,33,19,11
2022-03-29 12:57:44,36,17,12
2022-03-29 13:23:05,32,27,16
2022-03-29 13:36:17,28,36,18
2022-03-29 13:45:05,37,31,15
2022-03-29 13:51:25,46,23,16
2022-03-29 14:11:06,36,21,14
2022-03-29 14:53:20,55,8,12
2022-03-29 15:05:27,67,7,10
2022-03-29 15:12:27,62,9,10
2022-03-29 15:22:24,58,12,12
2022-03-29 15:39:30,67,12,13
2022-03-29 15:47:24,66,13,16
2022-03-29 15:53:23,73,8,17
2022-03-29 16:10:02,92,8,22
2022-03-29 16:29:24,102,11,26
2022-03-29 16:41:28,125,16,27
2022-03-29 16:52:22,159,22,23
2022-03-29 17:07:11,128,50,17
2022-03-29 17:30:02,107,52,35
2022-03-29 17:41:46,128,56,32
2022-03-29 17:54:18,163,31,30
2022-03-29 18:08:02,160,31,28
2022-03-29 18:41:38,145,12,27
2022-03-29 18:54:14,144,28,23
2022-03-29 18:59:50,129,38,21
2022-03-29 19:09:45,129,43,19
2022-03-29 19:28:49,102,42,20
2022-03-29 19:40:51,93,42,22
