dt,pool,aqua,wellness
2022-09-29 07:20:26,34,0,0
2022-09-29 07:43:06,50,0,0
2022-09-29 07:51:18,56,0,0
2022-09-29 07:57:59,52,0,0
2022-09-29 08:47:23,43,0,0
2022-09-29 09:04:06,41,0,0
2022-09-29 09:10:13,41,0,0
2022-09-29 09:21:21,41,0,0
2022-09-29 09:27:08,42,0,0
2022-09-29 09:46:31,47,0,0
2022-09-29 09:54:41,50,0,0
2022-09-29 09:59:25,50,0,0
2022-09-29 10:14:16,47,3,0
2022-09-29 10:46:03,51,8,0
2022-09-29 10:56:26,47,10,0
2022-09-29 11:02:11,50,7,0
2022-09-29 11:15:44,51,8,0
2022-09-29 11:38:05,27,16,0
2022-09-29 11:50:13,22,10,0
2022-09-29 11:56:52,24,11,0
2022-09-29 12:09:20,25,8,4
2022-09-29 12:36:30,31,5,13
2022-09-29 12:47:51,30,4,15
2022-09-29 12:55:49,46,4,19
2022-09-29 13:07:02,51,6,21
2022-09-29 13:30:21,52,13,17
2022-09-29 13:41:58,48,17,15
2022-09-29 13:50:31,38,18,14
2022-09-29 14:15:46,37,22,7
2022-09-29 15:04:31,55,16,13
2022-09-29 15:27:20,77,12,17
2022-09-29 15:35:26,75,10,17
2022-09-29 15:42:30,80,8,15
2022-09-29 16:01:40,84,6,13
2022-09-29 16:08:29,79,6,13
2022-09-29 16:16:34,84,8,15
2022-09-29 16:20:38,84,10,15
2022-09-29 16:38:52,84,8,20
2022-09-29 16:49:49,108,7,20
2022-09-29 16:56:07,117,7,22
2022-09-29 17:09:35,140,5,23
2022-09-29 17:38:22,107,8,23
2022-09-29 17:49:54,109,8,18
2022-09-29 17:58:58,115,5,15
2022-09-29 18:14:12,103,6,14
2022-09-29 18:53:51,92,9,13
2022-09-29 19:09:43,82,11,15
2022-09-29 19:21:19,77,12,19
2022-09-29 19:28:32,67,14,20
2022-09-29 19:47:11,65,9,21
2022-09-29 19:56:35,68,7,20
2022-09-29 20:01:34,66,9,22
2022-09-29 20:13:43,62,4,18
2022-09-29 20:44:09,37,1,11
2022-09-29 20:55:01,29,0,7
2022-09-29 21:01:06,24,0,2
2022-09-29 21:12:19,6,0,0
2022-09-29 21:30:24,5,0,0
2022-09-29 21:40:51,5,0,0
2022-09-29 21:50:15,5,0,0
2022-09-29 22:09:46,5,0,0
