dt,pool,aqua,wellness
2022-09-17 06:53:07,0,0,0
2022-09-17 07:11:36,0,0,0
2022-09-17 07:22:17,0,0,0
2022-09-17 07:26:32,0,0,0
2022-09-17 07:32:00,3,0,0
2022-09-17 07:45:31,16,0,0
2022-09-17 07:52:50,27,0,0
2022-09-17 07:58:17,41,0,0
2022-09-17 08:10:40,44,0,0
2022-09-17 08:38:07,44,0,0
2022-09-17 08:49:53,44,0,0
2022-09-17 08:57:38,45,0,0
2022-09-17 09:07:56,58,0,2
2022-09-17 09:29:10,59,11,11
2022-09-17 09:39:14,63,16,14
2022-09-17 09:48:22,64,24,15
2022-09-17 10:09:28,80,35,12
2022-09-17 10:36:41,57,51,13
2022-09-17 10:48:05,79,57,9
2022-09-17 10:56:17,70,65,7
2022-09-17 11:07:35,59,59,13
2022-09-17 11:30:26,53,50,18
2022-09-17 11:41:38,46,55,16
2022-09-17 11:50:34,47,53,16
2022-09-17 12:07:22,44,41,18
2022-09-17 12:32:48,40,11,8
2022-09-17 12:43:34,39,0,0
2022-09-17 12:52:08,3,0,0
2022-09-17 13:06:09,12,0,0
2022-09-17 13:26:22,25,14,9
2022-09-17 13:38:10,21,31,9
2022-09-17 13:47:29,21,35,12
2022-09-17 14:12:34,48,39,19
