dt,pool,aqua,wellness
2022-10-26 06:42:16,36,0,0
2022-10-26 07:03:17,36,0,0
2022-10-26 07:08:51,36,0,0
2022-10-26 07:17:36,33,0,0
2022-10-26 07:22:23,34,0,0
2022-10-26 07:39:58,36,0,0
2022-10-26 07:49:01,42,0,0
2022-10-26 07:54:06,53,0,0
2022-10-26 08:11:16,54,0,0
2022-10-26 08:42:33,58,0,0
2022-10-26 08:53:03,53,0,0
2022-10-26 08:58:54,52,0,0
2022-10-26 09:10:12,54,0,0
2022-10-26 09:31:18,55,0,0
2022-10-26 09:40:53,57,0,0
2022-10-26 09:48:50,63,0,0
2022-10-26 10:10:20,83,27,13
2022-10-26 10:36:38,87,85,16
2022-10-26 10:47:07,71,110,19
2022-10-26 10:54:56,74,112,17
2022-10-26 11:08:00,69,118,16
2022-10-26 11:30:28,92,114,14
2022-10-26 11:41:59,85,111,11
2022-10-26 11:50:49,76,117,9
2022-10-26 12:08:07,123,60,10
2022-10-26 12:33:28,43,61,7
2022-10-26 12:43:59,57,61,5
