dt,pool,aqua,wellness
2022-10-22 06:52:47,0,0,0
2022-10-22 07:14:42,0,0,0
2022-10-22 07:26:25,0,0,0
2022-10-22 07:30:45,0,0,0
2022-10-22 07:36:28,0,0,0
2022-10-22 07:52:21,19,0,0
2022-10-22 07:59:04,22,0,0
2022-10-22 08:04:22,27,0,0
2022-10-22 08:16:27,29,0,0
2022-10-22 08:45:36,30,0,0
2022-10-22 08:56:38,30,0,0
2022-10-22 09:03:03,44,0,2
2022-10-22 09:13:47,46,0,6
2022-10-22 09:33:58,62,6,7
2022-10-22 09:44:47,61,8,7
2022-10-22 09:52:14,72,22,8
2022-10-22 10:11:16,85,44,15
2022-10-22 10:42:17,67,89,14
2022-10-22 10:53:21,85,89,15
