dt,pool,aqua,wellness
2025-07-20 06:39:24,0,0,0
2025-07-20 06:51:51,0,0,0
2025-07-20 06:58:26,0,0,0
2025-07-20 07:03:32,0,0,0
2025-07-20 07:22:13,0,0,0
2025-07-20 07:38:24,0,0,0
2025-07-20 07:47:09,0,0,0
2025-07-20 07:53:17,0,0,0
2025-07-20 08:24:17,0,0,0
2025-07-20 08:43:22,0,0,0
2025-07-20 08:49:19,0,0,0
2025-07-20 08:55:45,0,0,0
2025-07-20 09:15:43,27,2,7
2025-07-20 09:28:49,36,4,8
2025-07-20 09:37:39,43,12,8
2025-07-20 09:49:11,36,23,9
2025-07-20 10:20:57,44,32,12
2025-07-20 10:36:19,43,35,11
2025-07-20 10:44:52,47,48,10
2025-07-20 10:55:43,56,55,8
2025-07-20 11:16:48,63,49,7
2025-07-20 11:31:06,58,58,10
2025-07-20 11:39:50,65,62,10
2025-07-20 11:49:31,78,62,9
2025-07-20 12:17:40,68,48,9
2025-07-20 12:36:39,74,63,9
2025-07-20 12:44:36,64,67,8
2025-07-20 12:52:39,61,69,8
2025-07-20 13:14:12,79,52,11
2025-07-20 13:26:05,77,69,9
2025-07-20 13:36:45,75,67,10
2025-07-20 13:48:11,84,64,10
2025-07-20 14:33:30,73,73,8
2025-07-20 14:57:31,87,92,5
2025-07-20 15:05:52,85,104,4
2025-07-20 15:18:01,77,112,6
2025-07-20 15:28:16,76,117,5
2025-07-20 15:40:21,95,98,6
2025-07-20 15:46:49,108,99,7
2025-07-20 15:53:12,102,104,7
2025-07-20 16:15:03,96,101,7
2025-07-20 16:31:45,95,120,7
2025-07-20 16:41:16,98,132,5
2025-07-20 16:50:15,94,130,5
2025-07-20 17:16:37,87,125,10
2025-07-20 17:30:50,80,114,13
2025-07-20 17:39:44,88,106,13
2025-07-20 17:49:45,106,100,13
2025-07-20 18:19:48,91,86,16
2025-07-20 18:36:36,88,79,19
2025-07-20 18:46:06,84,75,20
2025-07-20 18:54:36,85,70,21
2025-07-20 19:14:31,84,52,22
2025-07-20 19:30:48,83,48,23
2025-07-20 19:41:03,66,50,23
2025-07-20 19:50:43,66,47,23
2025-07-20 20:23:16,49,31,21
2025-07-20 20:40:52,39,16,17
2025-07-20 20:48:14,42,9,5
2025-07-20 20:54:57,31,1,4
2025-07-20 21:12:57,8,0,0
2025-07-20 21:24:55,8,0,0
2025-07-20 21:35:39,8,0,0
2025-07-20 21:48:14,8,0,0
2025-07-20 22:18:48,8,0,0
2025-07-20 22:32:35,8,0,0
2025-07-20 22:41:17,8,0,0
