dt,pool,aqua,wellness
2019-12-15 06:00:02,0,0,0
2019-12-15 06:15:02,0,0,0
2019-12-15 06:30:04,0,0,0
2019-12-15 06:45:02,0,0,0
2019-12-15 07:00:03,0,0,0
2019-12-15 07:15:03,0,0,0
2019-12-15 07:30:03,0,0,0
2019-12-15 07:45:03,0,0,0
2019-12-15 08:00:03,0,0,0
2019-12-15 08:15:03,0,0,0
2019-12-15 08:30:03,0,0,0
2019-12-15 08:45:02,0,0,0
2019-12-15 09:00:03,0,0,0
2019-12-15 09:15:03,37,6,6
2019-12-15 09:30:03,38,24,14
2019-12-15 09:45:02,36,30,15
2019-12-15 10:00:03,65,40,16
2019-12-15 10:15:02,55,60,18
2019-12-15 10:30:02,50,81,20
2019-12-15 10:45:03,61,72,15
2019-12-15 11:00:03,60,79,17
2019-12-15 11:15:02,72,70,15
2019-12-15 11:30:04,70,71,23
2019-12-15 11:45:03,86,54,24
2019-12-15 12:00:02,70,52,25
2019-12-15 12:15:03,76,44,25
2019-12-15 12:30:03,72,42,21
2019-12-15 12:45:03,67,42,20
2019-12-15 13:00:03,54,47,19
2019-12-15 13:15:03,62,45,19
2019-12-15 13:30:02,42,52,22
2019-12-15 13:45:03,61,43,26
2019-12-15 14:00:03,52,51,30
2019-12-15 14:15:02,77,56,30
2019-12-15 14:30:02,82,70,26
2019-12-15 14:45:04,63,92,24
2019-12-15 15:00:02,90,89,28
2019-12-15 15:15:02,75,107,31
2019-12-15 15:30:03,77,109,28
2019-12-15 15:45:02,77,96,35
2019-12-15 16:00:02,93,82,36
2019-12-15 16:15:03,73,86,33
2019-12-15 16:30:03,85,70,33
2019-12-15 16:45:03,94,63,36
2019-12-15 17:00:03,83,61,34
2019-12-15 17:15:03,85,58,28
2019-12-15 17:30:02,87,46,35
2019-12-15 17:45:02,71,34,45
2019-12-15 18:00:02,69,32,48
2019-12-15 18:15:02,81,30,50
2019-12-15 18:30:02,68,38,45
2019-12-15 18:45:03,57,37,54
2019-12-15 19:00:03,62,34,49
2019-12-15 19:15:03,54,34,48
2019-12-15 19:30:03,52,32,40
2019-12-15 19:45:02,58,22,36
2019-12-15 20:00:02,57,12,32
2019-12-15 20:15:02,47,10,26
2019-12-15 20:30:03,44,2,16
2019-12-15 20:45:02,34,0,9
2019-12-15 21:00:02,14,0,2
2019-12-15 21:15:03,3,0,0
2019-12-15 21:30:03,1,0,0
2019-12-15 21:45:02,1,0,0
