dt,pool,aqua,wellness
2019-12-08 06:00:03,0,0,0
2019-12-08 06:15:07,0,0,0
2019-12-08 06:30:06,0,0,0
2019-12-08 06:45:02,0,0,0
2019-12-08 07:00:02,0,0,0
2019-12-08 07:15:02,0,0,0
2019-12-08 07:30:03,0,0,0
2019-12-08 07:45:02,0,0,0
2019-12-08 08:00:03,0,0,0
2019-12-08 08:15:02,0,0,0
2019-12-08 08:30:02,0,0,0
2019-12-08 08:45:03,0,0,0
2019-12-08 09:00:02,0,0,0
2019-12-08 09:15:03,38,4,5
2019-12-08 09:30:04,40,27,9
2019-12-08 09:45:02,38,36,10
2019-12-08 10:00:02,48,37,11
2019-12-08 10:15:02,47,55,14
2019-12-08 10:30:02,47,72,14
2019-12-08 10:45:02,59,59,15
2019-12-08 11:00:03,63,57,15
2019-12-08 11:15:03,68,56,18
2019-12-08 11:30:02,87,47,22
2019-12-08 11:45:02,82,39,22
2019-12-08 12:00:03,64,46,22
2019-12-08 12:15:03,67,38,23
2019-12-08 12:30:02,67,37,28
2019-12-08 12:45:02,57,41,28
2019-12-08 13:00:02,52,51,29
2019-12-08 13:15:02,55,57,25
2019-12-08 13:30:03,57,72,32
2019-12-08 13:45:02,76,68,31
2019-12-08 14:00:02,67,72,33
2019-12-08 14:15:03,74,67,30
2019-12-08 14:30:03,86,75,21
2019-12-08 14:45:02,64,95,23
2019-12-08 15:00:03,95,86,26
2019-12-08 15:15:02,96,101,24
2019-12-08 15:30:03,72,114,35
2019-12-08 15:45:03,73,106,41
2019-12-08 16:00:03,82,85,33
2019-12-08 16:15:03,71,78,38
2019-12-08 16:30:03,85,56,37
2019-12-08 16:45:02,77,56,36
2019-12-08 17:00:03,99,46,40
2019-12-08 17:15:02,80,56,43
2019-12-08 17:30:02,97,47,45
2019-12-08 17:45:02,73,57,57
2019-12-08 18:00:03,71,57,59
2019-12-08 18:15:02,74,56,57
2019-12-08 18:30:02,84,42,51
2019-12-08 18:45:03,69,45,51
2019-12-08 19:00:03,85,32,47
2019-12-08 19:15:02,68,25,50
2019-12-08 19:30:02,66,10,48
2019-12-08 19:45:03,53,9,49
2019-12-08 20:00:02,40,6,47
2019-12-08 20:15:03,42,7,40
2019-12-08 20:30:03,28,7,32
2019-12-08 20:45:03,23,4,23
2019-12-08 21:00:03,18,0,2
2019-12-08 21:15:02,5,0,0
2019-12-08 21:30:03,1,0,0
2019-12-08 21:45:03,1,0,0
