dt,pool,aqua,wellness
2019-12-19 06:00:02,1,0,0
2019-12-19 06:15:02,22,0,0
2019-12-19 06:30:07,27,0,0
2019-12-19 06:45:03,29,0,0
2019-12-19 07:00:02,32,0,0
2019-12-19 07:15:03,31,0,0
2019-12-19 07:30:03,29,0,0
2019-12-19 07:45:03,25,0,0
2019-12-19 08:00:03,25,0,0
2019-12-19 08:15:02,21,0,0
2019-12-19 08:30:07,20,0,0
2019-12-19 08:45:03,20,0,0
2019-12-19 09:00:03,21,0,0
2019-12-19 09:15:03,20,0,0
2019-12-19 09:30:02,17,0,0
2019-12-19 09:45:03,21,0,0
2019-12-19 10:00:02,28,0,0
2019-12-19 10:15:02,21,3,0
2019-12-19 10:30:02,22,10,0
2019-12-19 10:45:03,24,8,0
2019-12-19 11:00:02,25,8,0
2019-12-19 11:15:03,26,8,0
2019-12-19 11:30:03,27,8,0
2019-12-19 11:45:02,32,9,0
2019-12-19 12:00:02,31,14,3
2019-12-19 12:15:02,29,12,5
2019-12-19 12:30:03,25,10,11
2019-12-19 12:45:02,26,8,15
2019-12-19 13:00:02,37,1,17
2019-12-19 13:15:03,33,4,14
2019-12-19 13:30:02,39,6,15
2019-12-19 13:45:03,40,2,12
2019-12-19 14:00:02,39,4,12
2019-12-19 14:15:02,42,4,9
2019-12-19 14:30:02,33,4,10
2019-12-19 14:45:02,34,7,9
2019-12-19 15:00:03,42,11,7
2019-12-19 15:15:02,41,10,12
2019-12-19 15:30:03,42,9,15
2019-12-19 15:45:02,36,14,16
2019-12-19 16:00:03,50,28,20
2019-12-19 16:15:02,47,39,16
2019-12-19 16:30:04,65,37,15
2019-12-19 16:45:04,76,38,17
2019-12-19 17:00:04,79,46,24
2019-12-19 17:15:03,80,44,24
2019-12-19 17:30:02,87,37,23
2019-12-19 17:45:02,82,23,27
2019-12-19 18:00:03,70,30,24
2019-12-19 18:15:02,59,30,24
2019-12-19 18:30:03,59,31,21
2019-12-19 18:45:02,53,27,26
2019-12-19 19:00:02,49,20,23
2019-12-19 19:15:03,58,15,21
2019-12-19 19:30:02,54,18,22
2019-12-19 19:45:02,47,12,24
2019-12-19 20:00:02,59,13,17
2019-12-19 20:15:02,59,8,14
2019-12-19 20:30:02,43,5,12
2019-12-19 20:45:02,36,5,7
2019-12-19 21:00:02,28,2,5
2019-12-19 21:15:02,5,1,0
2019-12-19 21:30:02,2,1,0
2019-12-19 21:45:02,2,1,0
