dt,pool,aqua,wellness
2017-12-24 06:00:04,0,0,0
2017-12-24 06:15:03,0,0,0
2017-12-24 06:30:04,0,0,0
2017-12-24 06:45:04,0,0,0
2017-12-24 07:00:08,0,0,0
2017-12-24 07:15:05,0,0,0
2017-12-24 07:30:04,0,0,0
2017-12-24 07:45:04,0,0,0
2017-12-24 08:00:05,0,0,0
2017-12-24 08:15:08,0,0,0
2017-12-24 08:30:04,0,0,0
2017-12-24 08:45:03,0,0,0
2017-12-24 09:00:06,0,0,0
2017-12-24 09:15:03,0,0,0
2017-12-24 09:30:04,0,0,0
2017-12-24 09:45:03,0,0,0
2017-12-24 10:00:04,0,0,0
2017-12-24 10:15:04,66,10,0
2017-12-24 10:30:04,55,49,6
2017-12-24 10:45:03,51,59,7
2017-12-24 11:00:04,67,68,12
2017-12-24 11:15:04,75,61,15
2017-12-24 11:30:05,68,52,20
2017-12-24 11:45:04,72,44,16
2017-12-24 12:00:04,73,33,15
2017-12-24 12:15:04,51,27,15
2017-12-24 12:30:05,34,36,10
2017-12-24 12:45:04,42,31,11
2017-12-24 13:00:09,39,22,10
2017-12-24 13:15:04,40,15,11
2017-12-24 13:30:03,34,18,12
2017-12-24 13:45:04,33,27,12
2017-12-24 14:00:04,25,26,16
2017-12-24 14:15:03,22,15,16
2017-12-24 14:30:04,14,13,14
2017-12-24 14:45:04,13,10,0
2017-12-24 15:00:03,13,0,0
2017-12-24 15:15:04,0,0,0
2017-12-24 15:30:03,0,0,0
2017-12-24 15:45:04,0,0,0
2017-12-24 16:00:03,0,0,0
2017-12-24 16:15:04,0,0,0
2017-12-24 16:30:03,0,0,0
2017-12-24 16:45:03,0,0,0
2017-12-24 17:00:04,0,0,0
2017-12-24 17:15:04,0,0,0
2017-12-24 17:30:05,0,0,0
2017-12-24 17:45:04,0,0,0
2017-12-24 18:00:03,0,0,0
2017-12-24 18:15:03,0,0,0
2017-12-24 18:30:05,0,0,0
2017-12-24 18:45:04,0,0,0
2017-12-24 19:00:06,0,0,0
2017-12-24 19:15:03,0,0,0
2017-12-24 19:30:04,0,0,0
2017-12-24 19:45:10,0,0,0
2017-12-24 20:00:05,0,0,0
2017-12-24 20:15:03,0,0,0
2017-12-24 20:30:04,0,0,0
2017-12-24 20:45:04,0,0,0
2017-12-24 21:00:04,0,0,0
2017-12-24 21:15:04,0,0,0
2017-12-24 21:30:05,0,0,0
2017-12-24 21:45:03,0,0,0
