dt,pool,aqua,wellness
2024-07-06 06:07:48,0,0,0
2024-07-06 06:28:15,0,0,0
2024-07-06 06:37:15,0,0,0
2024-07-06 06:52:53,0,0,0
2024-07-06 07:07:15,0,0,0
2024-07-06 07:26:11,0,0,0
2024-07-06 07:35:03,0,0,0
2024-07-06 07:52:43,0,0,0
2024-07-06 08:08:22,0,0,0
2024-07-06 08:29:53,0,0,0
2024-07-06 08:38:20,0,0,0
2024-07-06 08:52:35,0,0,0
2024-07-06 09:03:52,12,0,0
2024-07-06 09:21:48,27,7,6
2024-07-06 09:36:08,29,10,7
2024-07-06 09:52:31,33,14,7
2024-07-06 10:09:40,31,20,7
2024-07-06 10:28:14,45,23,3
2024-07-06 10:36:41,39,23,4
2024-07-06 10:52:45,55,19,2
2024-07-06 11:07:35,52,28,4
2024-07-06 11:26:15,47,32,4
2024-07-06 11:35:24,52,33,4
2024-07-06 11:52:29,35,43,5
2024-07-06 12:06:36,53,42,4
2024-07-06 12:27:17,44,68,4
2024-07-06 12:35:35,50,69,3
2024-07-06 12:52:45,54,57,4
2024-07-06 13:02:28,56,65,4
2024-07-06 13:20:13,58,66,5
2024-07-06 13:36:27,85,55,3
2024-07-06 13:52:37,69,88,3
