dt,pool,aqua,wellness
2017-08-27 06:00:05,0,0,0
2017-08-27 06:15:04,0,0,0
2017-08-27 06:30:03,0,0,0
2017-08-27 06:45:03,0,0,0
2017-08-27 07:00:03,0,0,0
2017-08-27 07:15:03,0,0,0
2017-08-27 07:30:04,0,0,0
2017-08-27 07:45:04,0,0,0
2017-08-27 08:00:08,0,0,0
2017-08-27 08:15:04,0,0,0
2017-08-27 08:30:05,0,0,0
2017-08-27 08:45:04,0,0,0
2017-08-27 09:00:05,0,0,0
2017-08-27 09:15:03,0,0,0
2017-08-27 09:30:03,0,0,0
2017-08-27 09:45:03,0,0,0
2017-08-27 10:00:05,9,0,0
2017-08-27 10:15:03,39,20,4
2017-08-27 10:30:04,32,50,5
2017-08-27 10:45:04,46,60,7
2017-08-27 11:00:04,53,67,10
2017-08-27 11:15:04,54,69,11
2017-08-27 11:30:04,65,66,12
2017-08-27 11:45:04,52,71,11
2017-08-27 12:00:08,56,52,10
2017-08-27 12:15:03,55,50,6
2017-08-27 12:30:03,54,49,10
2017-08-27 12:45:03,45,45,10
2017-08-27 13:00:04,44,48,8
2017-08-27 13:15:04,43,45,8
2017-08-27 13:30:05,59,55,5
2017-08-27 13:45:04,42,77,13
2017-08-27 14:00:04,39,94,15
2017-08-27 14:15:04,58,98,19
2017-08-27 14:30:03,60,114,17
2017-08-27 14:45:04,59,133,15
2017-08-27 15:00:04,54,161,17
2017-08-27 15:15:04,95,145,18
2017-08-27 15:30:04,85,134,18
2017-08-27 15:45:05,74,174,16
2017-08-27 16:00:04,88,162,14
2017-08-27 16:15:04,86,145,14
2017-08-27 16:30:03,98,129,17
2017-08-27 16:45:04,89,128,16
2017-08-27 17:00:06,86,121,19
2017-08-27 17:15:03,66,123,21
2017-08-27 17:30:04,68,111,21
2017-08-27 17:45:03,90,71,26
2017-08-27 18:00:04,72,71,27
2017-08-27 18:15:03,76,65,35
2017-08-27 18:30:04,63,50,35
2017-08-27 18:45:04,67,30,36
2017-08-27 19:00:03,68,25,34
2017-08-27 19:15:03,41,24,33
2017-08-27 19:30:04,43,20,31
2017-08-27 19:45:03,38,21,37
2017-08-27 20:00:04,46,14,33
2017-08-27 20:15:04,54,4,33
2017-08-27 20:30:05,52,9,29
2017-08-27 20:45:03,39,8,23
2017-08-27 21:00:03,30,6,24
2017-08-27 21:15:03,25,4,12
2017-08-27 21:30:05,24,0,5
2017-08-27 21:45:04,7,0,0
