dt,pool,aqua,wellness
2023-07-26 05:59:46,1,0,0
2023-07-26 06:19:23,17,0,0
2023-07-26 06:32:32,21,0,0
2023-07-26 06:46:36,26,0,0
2023-07-26 06:59:42,24,0,0
2023-07-26 07:18:05,19,0,0
2023-07-26 07:32:26,23,0,0
2023-07-26 07:46:20,22,0,0
2023-07-26 07:59:48,23,0,0
2023-07-26 08:19:44,28,0,0
2023-07-26 08:32:42,27,0,0
2023-07-26 08:46:44,25,0,0
2023-07-26 08:59:50,28,0,0
2023-07-26 09:17:05,25,0,0
2023-07-26 09:32:34,23,0,0
2023-07-26 09:46:27,32,0,0
2023-07-26 09:59:48,47,0,0
2023-07-26 10:19:42,51,21,0
2023-07-26 10:32:31,61,33,0
2023-07-26 10:46:24,72,74,0
2023-07-26 10:59:47,53,105,0
2023-07-26 11:17:57,86,130,0
2023-07-26 11:32:30,83,149,0
2023-07-26 11:46:29,87,162,0
2023-07-26 11:59:45,129,132,0
2023-07-26 12:19:15,139,147,0
2023-07-26 12:32:31,140,154,0
2023-07-26 12:46:21,102,122,0
2023-07-26 12:59:45,102,134,0
2023-07-26 13:16:23,89,149,0
2023-07-26 13:32:28,85,165,0
2023-07-26 13:46:22,125,160,0
2023-07-26 13:59:47,90,173,0
2023-07-26 14:21:34,97,184,0
2023-07-26 14:40:31,121,178,0
2023-07-26 14:51:35,113,173,0
2023-07-26 15:02:21,112,160,0
2023-07-26 15:19:36,109,163,0
2023-07-26 15:32:25,111,168,0
2023-07-26 15:46:23,94,175,0
2023-07-26 15:59:44,108,180,0
2023-07-26 16:18:19,155,130,0
2023-07-26 16:32:28,150,132,0
