dt,pool,aqua,wellness
2020-01-19 06:00:02,0,0,0
2020-01-19 06:15:02,0,0,0
2020-01-19 06:30:02,0,0,0
2020-01-19 06:45:02,0,0,0
2020-01-19 07:00:02,1,0,0
2020-01-19 07:15:02,1,0,0
2020-01-19 07:30:02,1,0,0
2020-01-19 07:45:03,1,0,0
2020-01-19 08:00:02,1,0,0
2020-01-19 08:15:03,1,0,0
2020-01-19 08:30:02,1,0,0
2020-01-19 08:45:02,1,0,0
2020-01-19 09:00:03,1,0,0
2020-01-19 09:15:02,100,2,5
2020-01-19 09:30:02,98,77,17
2020-01-19 09:45:03,112,110,21
2020-01-19 10:00:03,116,125,29
2020-01-19 10:15:02,136,136,30
2020-01-19 10:30:03,149,180,39
2020-01-19 10:45:02,180,179,34
2020-01-19 11:00:03,200,174,36
2020-01-19 11:15:02,170,183,30
2020-01-19 11:30:03,167,159,27
2020-01-19 11:45:03,161,158,28
2020-01-19 12:00:02,137,157,36
2020-01-19 12:15:02,148,142,38
2020-01-19 12:30:03,116,150,42
2020-01-19 12:45:02,138,121,45
2020-01-19 13:00:02,137,115,37
2020-01-19 13:15:03,135,111,34
2020-01-19 13:30:03,126,110,36
2020-01-19 13:45:02,116,115,32
2020-01-19 14:00:02,106,123,29
2020-01-19 14:15:02,140,129,28
2020-01-19 14:30:02,117,156,30
2020-01-19 14:45:02,153,157,31
2020-01-19 15:00:03,132,178,31
2020-01-19 15:15:02,160,162,30
2020-01-19 15:30:02,166,173,38
2020-01-19 15:45:03,180,186,29
2020-01-19 16:00:03,203,182,42
2020-01-19 16:15:03,162,191,58
2020-01-19 16:30:03,181,167,59
2020-01-19 16:45:02,181,154,60
2020-01-19 17:00:02,155,173,60
2020-01-19 17:15:02,179,158,58
2020-01-19 17:30:02,179,135,51
2020-01-19 17:45:02,153,116,55
2020-01-19 18:00:02,164,97,52
2020-01-19 18:15:02,129,91,51
2020-01-19 18:30:02,124,77,52
2020-01-19 18:45:02,133,64,49
2020-01-19 19:00:03,109,53,51
2020-01-19 19:15:03,102,48,59
2020-01-19 19:30:02,103,31,60
2020-01-19 19:45:02,102,17,55
2020-01-19 20:00:03,92,10,57
2020-01-19 20:15:03,67,10,54
2020-01-19 20:30:02,61,8,38
2020-01-19 20:45:02,52,4,28
2020-01-19 21:00:02,39,0,1
2020-01-19 21:15:03,10,0,0
2020-01-19 21:30:03,10,0,0
2020-01-19 21:45:02,10,0,0
