dt,pool,aqua,wellness
2020-01-13 06:00:10,18,0,0
2020-01-13 06:15:02,43,0,0
2020-01-13 06:30:02,54,0,0
2020-01-13 06:45:02,56,0,0
2020-01-13 07:00:03,57,0,0
2020-01-13 07:15:02,53,0,0
2020-01-13 07:30:02,41,0,0
2020-01-13 07:45:02,37,0,0
2020-01-13 08:00:02,30,0,0
2020-01-13 08:15:02,29,0,0
2020-01-13 08:30:02,26,0,0
2020-01-13 08:45:02,31,0,0
2020-01-13 09:00:03,27,0,0
2020-01-13 09:15:02,26,0,0
2020-01-13 09:30:03,29,0,0
2020-01-13 09:45:02,34,0,0
2020-01-13 10:00:02,42,0,0
2020-01-13 10:15:02,34,14,0
2020-01-13 10:30:02,40,17,0
2020-01-13 10:45:02,38,20,0
2020-01-13 11:00:03,41,24,0
2020-01-13 11:15:04,47,21,0
2020-01-13 11:30:02,55,13,0
2020-01-13 11:45:02,43,13,0
2020-01-13 12:00:02,42,14,0
2020-01-13 12:15:02,31,18,7
2020-01-13 12:30:02,29,19,9
2020-01-13 12:45:03,36,16,14
2020-01-13 13:00:02,36,13,19
2020-01-13 13:15:02,41,14,16
2020-01-13 13:30:03,40,11,15
2020-01-13 13:45:02,48,11,14
2020-01-13 14:00:04,56,8,12
2020-01-13 14:15:02,63,7,13
2020-01-13 14:30:02,58,14,11
2020-01-13 14:45:02,54,18,14
2020-01-13 15:00:02,64,19,16
2020-01-13 15:15:02,70,16,17
2020-01-13 15:30:02,73,21,17
2020-01-13 15:45:03,74,28,11
2020-01-13 16:00:02,84,30,13
2020-01-13 16:15:02,106,40,17
2020-01-13 16:30:02,119,36,19
2020-01-13 16:45:03,109,43,27
2020-01-13 17:00:02,121,39,31
2020-01-13 17:15:02,123,36,40
2020-01-13 17:30:02,129,33,36
2020-01-13 17:45:03,128,35,40
2020-01-13 18:00:02,156,29,34
2020-01-13 18:15:02,138,28,38
2020-01-13 18:30:02,133,25,46
2020-01-13 18:45:02,133,27,46
2020-01-13 19:00:04,136,24,42
2020-01-13 19:15:02,136,21,48
2020-01-13 19:30:02,123,36,44
2020-01-13 19:45:02,128,24,45
2020-01-13 20:00:03,115,23,49
2020-01-13 20:15:03,91,22,45
2020-01-13 20:30:03,55,12,43
2020-01-13 20:45:02,48,9,40
2020-01-13 21:00:03,40,0,7
2020-01-13 21:15:02,5,0,0
2020-01-13 21:30:02,2,0,0
2020-01-13 21:45:04,2,0,0
