dt,pool,aqua,wellness
2026-07-17 08:11:57,23,0,0
2026-07-17 08:25:11,21,0,0
2026-07-17 08:35:07,24,0,0
2026-07-17 09:01:45,24,0,0
2026-07-17 11:06:00,27,0,0
2026-07-17 11:19:15,31,0,0
2026-07-17 11:25:37,32,0,0
2026-07-17 11:29:31,32,0,0
2026-07-17 13:03:47,35,0,0
2026-07-17 13:08:42,34,0,0
2026-07-17 13:18:43,40,0,0
2026-07-17 13:37:52,43,0,0
2026-07-17 14:40:16,33,0,0
2026-07-17 14:46:51,33,0,0
2026-07-17 15:20:21,37,0,0
2026-07-17 15:59:38,37,0,0
2026-07-17 16:55:25,42,0,0
2026-07-17 17:00:37,41,0,0
2026-07-17 17:10:00,46,0,5
2026-07-17 17:35:50,44,0,12
2026-07-17 18:38:46,41,0,16
2026-07-17 18:44:50,33,0,20
2026-07-17 19:07:46,34,0,11
2026-07-17 19:21:14,42,0,10
2026-07-17 19:47:02,36,0,9
2026-07-17 20:32:20,28,0,10
2026-07-17 21:02:03,14,0,0
2026-07-17 21:29:50,4,0,0
2026-07-17 21:45:25,4,0,0
2026-07-17 22:25:24,0,0,0
2026-07-17 22:50:30,0,0,0
2026-07-17 23:05:49,0,0,0
2026-07-17 23:13:03,0,0,0
