dt,pool,aqua,wellness
2025-12-06 05:19:15,0,0,0
2025-12-06 05:33:36,0,0,0
2025-12-06 05:41:37,0,0,0
2025-12-06 05:50:31,0,0,0
2025-12-06 06:16:32,0,0,0
2025-12-06 06:31:39,0,0,0
2025-12-06 06:39:57,0,0,0
2025-12-06 06:48:17,0,0,0
2025-12-06 07:24:10,14,0,0
2025-12-06 07:41:56,14,0,0
2025-12-06 07:47:36,18,0,0
2025-12-06 07:53:22,21,0,0
2025-12-06 08:15:29,26,0,0
2025-12-06 08:27:06,26,0,0
2025-12-06 08:35:25,26,0,0
2025-12-06 08:48:17,33,0,0
2025-12-06 09:21:11,45,6,8
2025-12-06 09:35:55,42,13,10
2025-12-06 09:44:02,44,20,12
2025-12-06 09:52:36,47,24,11
2025-12-06 10:16:39,44,40,12
2025-12-06 10:29:21,59,38,14
2025-12-06 10:36:50,67,48,14
2025-12-06 10:48:21,73,59,15
2025-12-06 11:16:47,70,70,15
2025-12-06 11:32:45,70,68,16
2025-12-06 11:40:05,55,69,17
2025-12-06 11:48:43,61,67,15
2025-12-06 12:13:11,59,59,14
