dt,pool,aqua,wellness
2017-09-23 06:00:04,0,0,0
2017-09-23 06:15:03,0,0,0
2017-09-23 06:30:04,0,0,0
2017-09-23 06:45:04,0,0,0
2017-09-23 07:00:05,0,0,0
2017-09-23 07:15:04,0,0,0
2017-09-23 07:30:05,0,0,0
2017-09-23 07:45:03,0,0,0
2017-09-23 08:00:04,0,0,0
2017-09-23 08:15:04,0,0,0
2017-09-23 08:30:04,0,0,0
2017-09-23 08:45:04,1,0,0
2017-09-23 09:00:04,5,0,0
2017-09-23 09:15:03,5,0,0
2017-09-23 09:30:04,5,0,0
2017-09-23 09:45:04,5,0,0
2017-09-23 10:00:06,5,0,0
2017-09-23 10:15:04,43,1,5
2017-09-23 10:30:04,44,24,8
2017-09-23 10:45:04,44,47,14
2017-09-23 11:00:06,41,59,22
2017-09-23 11:15:04,37,69,22
2017-09-23 11:30:04,39,76,21
2017-09-23 11:45:03,51,73,15
2017-09-23 12:00:06,77,54,7
2017-09-23 12:15:05,49,53,6
2017-09-23 12:30:04,57,39,10
2017-09-23 12:45:04,41,32,15
2017-09-23 13:00:05,41,31,14
2017-09-23 13:15:04,59,32,18
2017-09-23 13:30:04,39,42,22
2017-09-23 13:45:04,31,57,24
2017-09-23 14:00:04,44,59,27
2017-09-23 14:15:04,54,60,34
2017-09-23 14:30:03,65,77,37
2017-09-23 14:45:03,64,92,40
2017-09-23 15:00:05,66,111,30
2017-09-23 15:15:04,73,110,28
2017-09-23 15:30:04,68,108,33
2017-09-23 15:45:04,67,113,33
2017-09-23 16:00:05,82,136,21
2017-09-23 16:15:03,93,134,22
2017-09-23 16:30:05,110,125,20
2017-09-23 16:45:04,100,120,38
2017-09-23 17:00:04,91,128,36
2017-09-23 17:15:04,87,124,34
2017-09-23 17:30:04,72,130,33
2017-09-23 17:45:05,86,112,34
2017-09-23 18:00:04,81,104,30
2017-09-23 18:15:04,75,96,26
2017-09-23 18:30:04,86,74,30
2017-09-23 18:45:05,78,84,28
2017-09-23 19:00:05,82,80,30
2017-09-23 19:15:03,80,69,38
2017-09-23 19:30:04,64,65,41
2017-09-23 19:45:03,63,63,33
2017-09-23 20:00:05,48,60,33
2017-09-23 20:15:04,52,51,28
2017-09-23 20:30:05,46,37,28
2017-09-23 20:45:04,49,22,26
2017-09-23 21:00:04,36,16,22
2017-09-23 21:15:03,33,11,15
2017-09-23 21:30:04,33,3,0
2017-09-23 21:45:04,16,0,0
