dt,pool,aqua,wellness
2017-09-11 06:00:04,2,0,0
2017-09-11 06:15:03,28,0,0
2017-09-11 06:30:04,29,0,0
2017-09-11 06:45:04,35,0,0
2017-09-11 07:00:05,31,0,0
2017-09-11 07:15:03,33,0,0
2017-09-11 07:30:04,24,0,0
2017-09-11 07:45:03,23,0,0
2017-09-11 08:00:05,20,0,0
2017-09-11 08:15:04,24,0,0
2017-09-11 08:30:04,24,0,0
2017-09-11 08:45:03,19,0,0
2017-09-11 09:00:05,20,0,0
2017-09-11 09:15:03,15,0,0
2017-09-11 09:30:03,20,0,0
2017-09-11 09:45:03,19,0,0
2017-09-11 10:00:05,29,0,0
2017-09-11 10:15:04,22,8,0
2017-09-11 10:30:04,26,10,0
2017-09-11 10:45:03,41,10,0
2017-09-11 11:00:05,44,9,0
2017-09-11 11:15:05,48,7,0
2017-09-11 11:30:04,47,5,0
2017-09-11 11:45:04,45,3,0
2017-09-11 12:00:05,31,3,0
2017-09-11 12:15:04,22,1,4
2017-09-11 12:30:04,15,1,9
2017-09-11 12:45:05,12,2,10
2017-09-11 13:00:04,8,0,12
2017-09-11 13:15:04,11,0,7
2017-09-11 13:30:04,9,2,6
2017-09-11 13:45:04,26,3,6
2017-09-11 14:00:08,29,5,3
2017-09-11 14:15:04,37,7,4
2017-09-11 14:30:04,39,11,5
2017-09-11 14:45:03,40,17,6
2017-09-11 15:00:04,43,16,12
2017-09-11 15:15:03,50,19,14
2017-09-11 15:30:03,48,21,13
2017-09-11 15:45:05,46,25,12
2017-09-11 16:00:05,57,26,8
2017-09-11 16:15:03,57,18,9
2017-09-11 16:30:04,46,24,10
2017-09-11 16:45:04,58,23,11
2017-09-11 17:00:05,71,24,14
2017-09-11 17:15:04,91,23,21
2017-09-11 17:30:04,97,30,18
2017-09-11 17:45:03,91,49,21
2017-09-11 18:00:05,95,51,25
2017-09-11 18:15:04,96,48,30
2017-09-11 18:30:05,102,36,31
2017-09-11 18:45:04,102,22,32
2017-09-11 19:00:04,121,17,31
2017-09-11 19:15:03,119,18,38
2017-09-11 19:30:04,119,16,37
2017-09-11 19:45:05,115,18,43
2017-09-11 20:00:05,97,21,45
2017-09-11 20:15:04,78,16,43
2017-09-11 20:30:04,58,4,45
2017-09-11 20:45:04,44,0,41
2017-09-11 21:00:05,36,0,23
2017-09-11 21:15:03,16,0,23
2017-09-11 21:30:04,18,0,11
2017-09-11 21:45:05,5,0,0
