dt,pool,aqua,wellness
2017-09-30 06:00:03,0,0,0
2017-09-30 06:15:03,0,0,0
2017-09-30 06:30:05,0,0,0
2017-09-30 06:45:04,0,0,0
2017-09-30 07:00:03,0,0,0
2017-09-30 07:15:04,0,0,0
2017-09-30 07:30:05,0,0,0
2017-09-30 07:45:04,0,0,0
2017-09-30 08:00:06,2,0,0
2017-09-30 08:15:04,2,0,0
2017-09-30 08:30:04,2,0,0
2017-09-30 08:45:04,3,0,0
2017-09-30 09:00:07,6,0,0
2017-09-30 09:15:04,6,0,0
2017-09-30 09:30:04,4,0,0
2017-09-30 09:45:04,4,0,0
2017-09-30 10:00:04,4,0,0
2017-09-30 10:15:04,29,5,7
2017-09-30 10:30:06,33,13,9
2017-09-30 10:45:04,38,18,9
2017-09-30 11:00:04,42,34,12
2017-09-30 11:15:04,39,44,11
2017-09-30 11:30:04,47,44,12
2017-09-30 11:45:04,45,40,13
2017-09-30 12:00:08,42,29,11
2017-09-30 12:15:05,42,30,10
2017-09-30 12:30:04,30,33,13
2017-09-30 12:45:04,34,29,11
2017-09-30 13:00:05,21,34,9
2017-09-30 13:15:03,16,37,10
2017-09-30 13:30:04,21,37,10
2017-09-30 13:45:05,30,36,9
2017-09-30 14:00:05,46,28,13
2017-09-30 14:15:04,46,28,13
2017-09-30 14:30:03,46,28,13
2017-09-30 14:45:04,29,76,19
2017-09-30 15:00:05,44,72,17
2017-09-30 15:15:04,44,82,23
2017-09-30 15:30:04,49,84,21
2017-09-30 15:45:04,54,74,23
2017-09-30 16:00:04,62,67,22
2017-09-30 16:15:04,49,60,19
2017-09-30 16:30:04,49,56,19
2017-09-30 16:45:04,48,45,14
2017-09-30 17:00:04,38,42,13
2017-09-30 17:15:04,29,47,11
2017-09-30 17:30:04,31,54,15
2017-09-30 17:45:04,25,48,15
2017-09-30 18:00:05,32,44,14
2017-09-30 18:15:03,31,51,18
2017-09-30 18:30:05,32,60,21
2017-09-30 18:45:04,37,60,24
2017-09-30 19:00:07,43,58,19
2017-09-30 19:15:04,54,45,15
2017-09-30 19:30:04,42,43,10
2017-09-30 19:45:04,35,42,10
2017-09-30 20:00:05,32,31,11
2017-09-30 20:15:04,29,24,10
2017-09-30 20:30:03,28,17,8
2017-09-30 20:45:05,19,10,8
2017-09-30 21:00:04,17,1,9
2017-09-30 21:15:04,5,3,4
2017-09-30 21:30:04,5,2,3
2017-09-30 21:45:04,2,0,0
