dt,pool,aqua,wellness
2017-09-24 06:00:03,0,0,0
2017-09-24 06:15:04,0,0,0
2017-09-24 06:30:04,0,0,0
2017-09-24 06:45:04,0,0,0
2017-09-24 07:00:04,0,0,0
2017-09-24 07:15:04,0,0,0
2017-09-24 07:30:04,0,0,0
2017-09-24 07:45:04,0,0,0
2017-09-24 08:00:05,0,0,0
2017-09-24 08:15:04,0,0,0
2017-09-24 08:30:06,0,0,0
2017-09-24 08:45:04,0,0,0
2017-09-24 09:00:04,0,0,0
2017-09-24 09:15:04,0,0,0
2017-09-24 09:30:04,0,0,0
2017-09-24 09:45:04,0,0,0
2017-09-24 10:00:05,1,0,0
2017-09-24 10:15:04,51,14,4
2017-09-24 10:30:05,71,57,4
2017-09-24 10:45:04,87,70,6
2017-09-24 11:00:06,96,97,13
2017-09-24 11:15:05,87,104,17
2017-09-24 11:30:05,93,101,23
2017-09-24 11:45:03,89,99,25
2017-09-24 12:00:05,84,83,30
2017-09-24 12:15:04,61,85,29
2017-09-24 12:30:04,70,65,33
2017-09-24 12:45:05,63,48,29
2017-09-24 13:00:06,57,40,26
2017-09-24 13:15:05,55,47,26
2017-09-24 13:30:04,59,43,18
2017-09-24 13:45:04,64,44,20
2017-09-24 14:00:07,43,62,27
2017-09-24 14:15:04,77,67,23
2017-09-24 14:30:04,52,99,21
2017-09-24 14:45:05,88,91,23
2017-09-24 15:00:04,85,97,27
2017-09-24 15:15:04,85,104,24
2017-09-24 15:30:04,96,88,29
2017-09-24 15:45:04,80,82,32
2017-09-24 16:00:05,76,88,33
2017-09-24 16:15:05,79,89,34
2017-09-24 16:30:04,99,92,26
2017-09-24 16:45:05,92,101,28
2017-09-24 17:00:05,101,91,32
2017-09-24 17:15:08,93,95,36
2017-09-24 17:30:08,81,101,36
2017-09-24 17:45:05,96,83,38
2017-09-24 18:00:05,89,79,44
2017-09-24 18:15:04,79,77,43
2017-09-24 18:30:07,86,59,49
2017-09-24 18:45:03,88,49,46
2017-09-24 19:00:05,79,43,44
2017-09-24 19:15:04,72,37,51
2017-09-24 19:30:04,67,30,52
2017-09-24 19:45:04,54,30,44
2017-09-24 20:00:05,72,23,27
2017-09-24 20:15:04,67,20,27
2017-09-24 20:30:04,51,17,33
2017-09-24 20:45:04,39,14,36
2017-09-24 21:00:04,34,12,34
2017-09-24 21:15:05,31,2,25
2017-09-24 21:30:04,22,2,19
2017-09-24 21:45:04,20,0,0
