dt,pool,aqua,wellness
2020-02-03 06:00:03,22,0,0
2020-02-03 06:15:03,43,0,0
2020-02-03 06:30:03,55,0,0
2020-02-03 06:45:03,58,0,0
2020-02-03 07:00:02,53,0,0
2020-02-03 07:15:02,48,0,0
2020-02-03 07:30:03,29,0,0
2020-02-03 07:45:03,28,0,0
2020-02-03 08:00:03,29,0,0
2020-02-03 08:15:02,32,0,0
2020-02-03 08:30:02,31,0,0
2020-02-03 08:45:02,33,0,0
2020-02-03 09:00:02,26,0,0
2020-02-03 09:15:02,28,0,0
2020-02-03 09:30:02,34,0,0
2020-02-03 09:45:02,46,0,0
2020-02-03 10:00:03,60,0,0
2020-02-03 10:15:03,56,10,0
2020-02-03 10:30:02,61,29,0
2020-02-03 10:45:02,83,34,0
2020-02-03 11:00:03,63,51,0
2020-02-03 11:15:02,58,53,0
2020-02-03 11:30:02,71,58,0
2020-02-03 11:45:02,90,62,0
2020-02-03 12:00:02,84,66,0
2020-02-03 12:15:03,60,74,9
2020-02-03 12:30:02,49,82,17
2020-02-03 12:45:02,64,77,25
2020-02-03 13:00:02,72,86,25
2020-02-03 13:15:02,84,74,28
2020-02-03 13:30:02,71,74,32
2020-02-03 13:45:02,100,47,30
2020-02-03 14:00:03,91,27,31
2020-02-03 14:15:03,78,27,23
2020-02-03 14:30:02,65,40,24
2020-02-03 14:45:03,79,40,22
2020-02-03 15:00:02,85,31,28
2020-02-03 15:15:03,76,52,26
2020-02-03 15:30:02,98,48,24
2020-02-03 15:45:02,101,47,27
2020-02-03 16:00:02,106,38,25
2020-02-03 16:15:03,126,32,20
2020-02-03 16:30:02,138,41,25
2020-02-03 16:45:02,161,33,22
2020-02-03 17:00:03,172,32,27
2020-02-03 17:15:02,181,39,45
2020-02-03 17:30:03,167,53,43
2020-02-03 17:45:02,153,54,47
2020-02-03 18:00:04,163,62,46
2020-02-03 18:15:02,172,56,43
2020-02-03 18:30:02,139,42,46
2020-02-03 18:45:02,142,37,49
2020-02-03 19:00:02,146,41,47
2020-02-03 19:15:02,147,34,48
2020-02-03 19:30:02,125,27,48
2020-02-03 19:45:03,121,26,39
2020-02-03 20:00:03,115,25,32
2020-02-03 20:15:02,93,22,30
2020-02-03 20:30:03,65,2,21
2020-02-03 20:45:02,53,0,18
2020-02-03 21:00:03,30,0,1
2020-02-03 21:15:03,8,0,0
2020-02-03 21:30:03,7,0,0
2020-02-03 21:45:02,7,0,0
