dt,pool,aqua,wellness
2020-02-18 06:00:03,19,0,0
2020-02-18 06:15:02,51,0,0
2020-02-18 06:30:03,64,0,0
2020-02-18 06:45:02,68,0,0
2020-02-18 07:00:02,68,0,0
2020-02-18 07:15:02,77,0,0
2020-02-18 07:30:02,59,0,0
2020-02-18 07:45:03,56,0,0
2020-02-18 08:00:02,47,0,0
2020-02-18 08:15:02,42,0,0
2020-02-18 08:30:02,46,0,0
2020-02-18 08:45:02,41,0,0
2020-02-18 09:00:03,46,0,0
2020-02-18 09:15:04,41,0,0
2020-02-18 09:30:02,35,0,0
2020-02-18 09:45:03,31,0,0
2020-02-18 10:00:02,42,0,0
2020-02-18 10:15:03,40,12,0
2020-02-18 10:30:02,64,24,0
2020-02-18 10:45:03,55,36,0
2020-02-18 11:00:02,61,39,0
2020-02-18 11:15:02,73,50,0
2020-02-18 11:30:03,67,55,0
2020-02-18 11:45:03,62,52,0
2020-02-18 12:00:02,66,40,0
2020-02-18 12:15:02,53,43,12
2020-02-18 12:30:03,47,45,18
2020-02-18 12:45:02,60,27,20
2020-02-18 13:00:04,56,23,17
2020-02-18 13:15:02,74,25,15
2020-02-18 13:30:02,58,44,15
2020-02-18 13:45:02,52,49,22
2020-02-18 14:00:03,51,46,28
2020-02-18 14:15:02,59,30,28
2020-02-18 14:30:02,57,19,28
2020-02-18 14:45:03,57,22,22
2020-02-18 15:00:02,62,19,20
2020-02-18 15:15:02,77,17,18
2020-02-18 15:30:03,98,28,15
2020-02-18 15:45:03,110,33,15
2020-02-18 16:00:03,138,31,18
2020-02-18 16:15:03,134,35,17
2020-02-18 16:30:02,128,34,20
2020-02-18 16:45:02,143,37,18
2020-02-18 17:00:03,173,38,19
2020-02-18 17:15:03,168,39,32
2020-02-18 17:30:02,174,32,39
2020-02-18 17:45:03,167,35,42
2020-02-18 18:00:02,200,40,36
2020-02-18 18:15:02,193,35,34
2020-02-18 18:30:02,160,27,37
2020-02-18 18:45:02,149,27,40
2020-02-18 19:00:03,168,53,44
2020-02-18 19:15:03,165,48,41
2020-02-18 19:30:03,141,46,43
2020-02-18 19:45:02,136,43,42
2020-02-18 20:00:02,146,19,40
2020-02-18 20:15:02,117,11,34
2020-02-18 20:30:03,77,10,27
2020-02-18 20:45:02,63,9,22
2020-02-18 21:00:02,43,0,4
2020-02-18 21:15:03,12,0,0
2020-02-18 21:30:02,8,0,0
2020-02-18 21:45:03,8,0,0
