dt,pool,aqua,wellness
2026-02-08 06:21:42,0,0,0
2026-02-08 06:38:23,0,0,0
2026-02-08 06:44:50,0,0,0
2026-02-08 06:48:50,0,0,0
2026-02-08 07:44:30,0,0,0
2026-02-08 08:05:45,0,0,0
2026-02-08 08:10:27,0,0,0
2026-02-08 08:26:23,0,0,0
2026-02-08 08:36:14,0,0,0
2026-02-08 08:48:25,0,0,0
2026-02-08 08:53:55,0,0,0
2026-02-08 09:00:34,0,0,0
2026-02-08 09:29:34,61,27,23
2026-02-08 09:49:06,76,59,30
2026-02-08 09:55:32,80,66,32
2026-02-08 10:02:14,86,69,31
2026-02-08 10:26:52,104,87,28
2026-02-08 10:43:24,106,102,22
2026-02-08 10:51:27,104,109,25
2026-02-08 10:58:10,125,114,16
2026-02-08 11:23:40,120,115,15
2026-02-08 11:46:10,110,125,18
2026-02-08 11:52:57,102,118,19
