dt,pool,aqua,wellness
2026-03-27 06:40:10,58,0,0
2026-03-27 06:48:52,61,0,0
2026-03-27 06:55:02,62,0,0
2026-03-27 07:02:02,64,0,0
2026-03-27 08:03:14,51,0,0
2026-03-27 08:33:50,41,0,0
2026-03-27 08:38:59,41,0,0
2026-03-27 08:44:23,41,0,0
2026-03-27 09:31:03,37,0,0
2026-03-27 09:48:07,39,0,0
2026-03-27 10:06:06,47,9,0
2026-03-27 10:12:06,47,11,0
2026-03-27 10:36:37,32,19,0
2026-03-27 10:51:42,40,16,0
2026-03-27 11:04:18,36,19,0
2026-03-27 11:09:52,33,22,0
2026-03-27 11:30:13,31,17,0
2026-03-27 11:44:07,34,16,0
2026-03-27 12:04:38,49,2,4
2026-03-27 12:10:50,47,7,4
2026-03-27 12:27:40,38,11,10
2026-03-27 12:39:05,33,17,11
2026-03-27 12:52:57,33,16,12
2026-03-27 13:00:58,50,13,11
2026-03-27 13:27:40,62,13,11
2026-03-27 13:59:42,77,17,10
2026-03-27 14:40:45,105,13,14
2026-03-27 14:47:17,105,13,12
2026-03-27 14:57:10,118,7,12
2026-03-27 15:45:25,113,11,14
2026-03-27 16:06:59,107,19,16
2026-03-27 16:13:07,110,21,15
2026-03-27 16:30:59,104,25,18
2026-03-27 16:50:33,97,24,17
2026-03-27 17:03:13,117,22,13
2026-03-27 17:11:03,122,19,14
2026-03-27 17:34:27,106,19,19
2026-03-27 17:51:32,99,22,21
2026-03-27 18:07:56,93,31,19
2026-03-27 18:24:19,85,32,24
