dt,pool,aqua,wellness
2026-03-26 06:39:17,69,0,0
2026-03-26 06:47:45,69,0,0
2026-03-26 06:54:50,64,0,0
2026-03-26 07:01:44,68,0,0
2026-03-26 08:03:30,50,0,0
2026-03-26 08:35:00,41,0,0
2026-03-26 08:40:07,38,0,0
2026-03-26 08:44:40,35,0,0
2026-03-26 09:34:07,38,0,0
2026-03-26 09:51:09,39,0,0
2026-03-26 10:11:25,34,2,0
2026-03-26 10:31:47,37,11,0
2026-03-26 10:43:38,40,13,0
2026-03-26 10:58:08,56,14,0
2026-03-26 11:10:22,46,24,0
2026-03-26 11:35:34,55,24,0
2026-03-26 12:03:34,45,21,2
2026-03-26 12:10:28,39,21,7
2026-03-26 12:26:12,37,20,14
2026-03-26 12:34:47,30,21,18
2026-03-26 12:57:33,58,22,23
2026-03-26 13:05:17,62,24,25
2026-03-26 13:39:10,65,49,34
2026-03-26 14:08:32,88,42,22
2026-03-26 14:55:49,88,11,26
2026-03-26 15:02:08,90,13,27
2026-03-26 15:09:52,98,12,27
2026-03-26 16:00:31,128,23,26
2026-03-26 16:37:56,134,33,33
2026-03-26 16:48:25,138,29,28
2026-03-26 16:54:05,148,29,26
2026-03-26 17:57:18,148,23,37
2026-03-26 18:16:51,138,23,32
2026-03-26 18:33:15,116,22,40
