dt,pool,aqua,wellness
2019-03-08 06:00:04,14,0,0
2019-03-08 06:15:02,37,0,0
2019-03-08 06:30:03,42,0,0
2019-03-08 06:45:03,42,0,0
2019-03-08 07:00:04,46,0,0
2019-03-08 07:15:02,46,0,0
2019-03-08 07:30:04,33,0,0
2019-03-08 07:45:02,31,0,0
2019-03-08 08:00:02,36,0,0
2019-03-08 08:15:03,33,0,0
2019-03-08 08:30:02,29,0,0
2019-03-08 08:45:02,31,0,0
2019-03-08 09:00:03,27,0,0
2019-03-08 09:15:02,27,0,0
2019-03-08 09:30:02,32,0,0
2019-03-08 09:45:02,35,0,0
2019-03-08 10:00:03,51,0,0
2019-03-08 10:15:03,76,23,0
2019-03-08 10:30:02,84,47,0
2019-03-08 10:45:03,51,89,0
2019-03-08 11:00:03,60,85,0
2019-03-08 11:15:02,61,86,0
2019-03-08 11:30:02,45,101,0
2019-03-08 11:45:02,55,119,0
2019-03-08 12:00:03,59,114,0
2019-03-08 12:15:03,59,108,12
2019-03-08 12:30:03,67,97,18
2019-03-08 12:45:02,33,102,29
2019-03-08 13:00:02,44,96,31
2019-03-08 13:15:02,55,88,26
2019-03-08 13:30:02,78,72,27
2019-03-08 13:45:02,80,65,23
2019-03-08 14:00:03,70,79,26
2019-03-08 14:15:02,88,53,28
2019-03-08 14:30:02,90,54,25
2019-03-08 14:45:02,115,54,23
2019-03-08 15:00:02,99,77,20
2019-03-08 15:15:02,89,77,18
2019-03-08 15:30:03,95,61,18
2019-03-08 15:45:02,73,55,19
2019-03-08 16:00:04,71,44,24
2019-03-08 16:15:02,99,32,19
2019-03-08 16:30:02,121,37,20
2019-03-08 16:45:03,125,57,21
2019-03-08 17:00:03,117,59,25
2019-03-08 17:15:03,115,51,22
2019-03-08 17:30:07,118,54,24
2019-03-08 17:45:03,109,64,22
2019-03-08 18:00:03,95,74,27
2019-03-08 18:15:03,98,73,34
2019-03-08 18:30:03,93,74,39
2019-03-08 18:45:03,98,63,45
2019-03-08 19:00:03,81,64,37
2019-03-08 19:15:02,83,49,37
2019-03-08 19:30:02,71,43,39
2019-03-08 19:45:02,63,37,42
2019-03-08 20:00:02,76,27,41
2019-03-08 20:15:02,60,30,38
2019-03-08 20:30:02,56,30,42
2019-03-08 20:45:02,44,19,40
2019-03-08 21:00:02,35,19,40
2019-03-08 21:15:02,48,5,32
2019-03-08 21:30:03,39,0,18
2019-03-08 21:45:03,11,0,0
