dt,pool,aqua,wellness
2019-03-14 06:00:02,2,0,0
2019-03-14 06:15:02,19,0,0
2019-03-14 06:30:02,23,0,0
2019-03-14 06:45:02,28,0,0
2019-03-14 07:00:02,29,0,0
2019-03-14 07:15:03,25,0,0
2019-03-14 07:30:03,26,0,0
2019-03-14 07:45:03,29,0,0
2019-03-14 08:00:02,28,0,0
2019-03-14 08:15:03,30,0,0
2019-03-14 08:30:03,33,0,0
2019-03-14 08:45:04,30,0,0
2019-03-14 09:00:03,28,0,0
2019-03-14 09:15:02,31,0,0
2019-03-14 09:30:03,33,0,0
2019-03-14 09:45:03,30,0,0
2019-03-14 10:00:02,34,0,0
2019-03-14 10:15:03,32,6,0
2019-03-14 10:30:02,38,9,0
2019-03-14 10:45:03,42,19,0
2019-03-14 11:00:03,55,31,0
2019-03-14 11:15:02,41,49,0
2019-03-14 11:30:02,34,59,0
2019-03-14 11:45:03,37,56,0
2019-03-14 12:00:02,34,57,3
2019-03-14 12:15:04,51,47,11
2019-03-14 12:30:02,68,47,14
2019-03-14 12:45:03,49,57,19
2019-03-14 13:00:02,51,57,19
2019-03-14 13:15:02,63,61,20
2019-03-14 13:30:02,57,75,20
2019-03-14 13:45:02,63,82,18
2019-03-14 14:00:02,72,77,21
2019-03-14 14:15:02,78,58,21
2019-03-14 14:30:02,72,42,19
2019-03-14 14:45:03,57,39,18
2019-03-14 15:00:03,66,36,15
2019-03-14 15:15:03,62,33,20
2019-03-14 15:30:02,71,32,21
2019-03-14 15:45:02,68,41,20
2019-03-14 16:00:02,64,44,20
2019-03-14 16:15:02,69,47,25
2019-03-14 16:30:02,77,38,30
2019-03-14 16:45:03,85,39,24
2019-03-14 17:00:02,106,35,31
2019-03-14 17:15:02,120,27,36
2019-03-14 17:30:03,126,24,36
2019-03-14 17:45:03,114,35,33
2019-03-14 18:00:04,121,39,38
2019-03-14 18:15:02,110,34,39
2019-03-14 18:30:03,72,29,42
2019-03-14 18:45:03,82,24,43
2019-03-14 19:00:03,79,25,41
2019-03-14 19:15:02,91,26,43
2019-03-14 19:30:02,87,28,44
2019-03-14 19:45:02,80,23,45
2019-03-14 20:00:02,91,17,38
2019-03-14 20:15:03,83,14,35
2019-03-14 20:30:02,74,10,30
2019-03-14 20:45:03,62,10,28
2019-03-14 21:00:02,55,4,27
2019-03-14 21:15:03,38,2,14
2019-03-14 21:30:02,17,0,0
2019-03-14 21:45:02,5,0,0
