dt,pool,aqua,wellness
2019-03-24 06:00:02,0,0,0
2019-03-24 06:15:01,0,0,0
2019-03-24 06:30:03,0,0,0
2019-03-24 06:45:03,0,0,0
2019-03-24 07:00:02,0,0,0
2019-03-24 07:15:02,0,0,0
2019-03-24 07:30:03,0,0,0
2019-03-24 07:45:02,0,0,0
2019-03-24 08:00:02,0,0,0
2019-03-24 08:15:02,0,0,0
2019-03-24 08:30:02,0,0,0
2019-03-24 08:45:03,0,0,0
2019-03-24 09:00:02,0,0,0
2019-03-24 09:15:03,0,0,0
2019-03-24 09:30:02,0,0,0
2019-03-24 09:45:02,0,0,0
2019-03-24 10:00:02,0,0,0
2019-03-24 10:15:02,98,17,8
2019-03-24 10:30:02,91,115,22
2019-03-24 10:45:03,94,150,25
2019-03-24 11:00:03,92,172,27
2019-03-24 11:15:02,125,150,30
2019-03-24 11:30:03,143,157,21
2019-03-24 11:45:02,137,154,19
2019-03-24 12:00:03,119,113,16
2019-03-24 12:15:02,110,97,12
2019-03-24 12:30:02,93,89,13
2019-03-24 12:45:02,94,79,14
2019-03-24 13:00:03,77,73,14
2019-03-24 13:15:02,78,79,16
2019-03-24 13:30:02,62,79,20
2019-03-24 13:45:03,58,76,21
2019-03-24 14:00:02,58,77,28
2019-03-24 14:15:02,57,80,28
2019-03-24 14:30:03,60,92,30
2019-03-24 14:45:02,67,99,31
2019-03-24 15:00:02,91,99,28
2019-03-24 15:15:04,119,93,26
2019-03-24 15:30:03,132,108,24
2019-03-24 15:45:02,134,108,30
2019-03-24 16:00:02,122,99,30
2019-03-24 16:15:03,116,105,28
2019-03-24 16:30:03,100,119,36
2019-03-24 16:45:02,119,104,37
2019-03-24 17:00:03,88,107,40
2019-03-24 17:15:02,111,75,40
2019-03-24 17:30:02,104,70,36
2019-03-24 17:45:02,105,62,49
2019-03-24 18:00:04,121,50,48
2019-03-24 18:15:02,101,55,49
2019-03-24 18:30:02,109,67,52
2019-03-24 18:45:03,97,76,52
2019-03-24 19:00:03,99,73,53
2019-03-24 19:15:02,113,63,46
2019-03-24 19:30:02,112,38,49
2019-03-24 19:45:02,87,29,49
2019-03-24 20:00:02,68,24,50
2019-03-24 20:15:02,73,14,48
2019-03-24 20:30:02,60,9,39
2019-03-24 20:45:02,50,8,32
2019-03-24 21:00:03,40,8,23
2019-03-24 21:15:02,35,0,22
2019-03-24 21:30:02,26,0,13
2019-03-24 21:45:03,15,0,0
