dt,pool,aqua,wellness
2019-03-20 06:00:03,2,0,0
2019-03-20 06:15:02,35,0,0
2019-03-20 06:30:02,46,0,0
2019-03-20 06:45:02,51,0,0
2019-03-20 07:00:02,47,0,0
2019-03-20 07:15:02,50,0,0
2019-03-20 07:30:03,49,0,0
2019-03-20 07:45:03,47,0,0
2019-03-20 08:00:03,33,0,0
2019-03-20 08:15:04,32,0,0
2019-03-20 08:30:02,24,0,0
2019-03-20 08:45:02,26,0,0
2019-03-20 09:00:02,29,0,0
2019-03-20 09:15:04,29,0,0
2019-03-20 09:30:02,29,0,0
2019-03-20 09:45:02,25,0,0
2019-03-20 10:00:03,67,0,0
2019-03-20 10:15:03,40,20,19
2019-03-20 10:30:02,38,28,27
2019-03-20 10:45:02,40,35,28
2019-03-20 11:00:02,51,30,27
2019-03-20 11:15:02,47,28,26
2019-03-20 11:30:02,51,20,23
2019-03-20 11:45:03,59,15,16
2019-03-20 12:00:02,50,11,7
2019-03-20 12:15:03,49,5,9
2019-03-20 12:30:02,31,15,7
2019-03-20 12:45:02,28,14,12
2019-03-20 13:00:03,20,13,18
2019-03-20 13:15:04,21,13,19
2019-03-20 13:30:03,52,0,17
2019-03-20 13:45:03,44,2,17
2019-03-20 14:00:02,50,9,14
2019-03-20 14:15:03,45,16,14
2019-03-20 14:30:03,47,14,11
2019-03-20 14:45:02,45,12,10
2019-03-20 15:00:03,48,10,11
2019-03-20 15:15:03,36,17,11
2019-03-20 15:30:03,46,17,12
2019-03-20 15:45:03,53,11,12
2019-03-20 16:00:02,75,10,12
2019-03-20 16:15:03,81,12,13
2019-03-20 16:30:02,78,23,20
2019-03-20 16:45:03,81,28,22
2019-03-20 17:00:02,100,38,27
2019-03-20 17:15:02,106,39,28
2019-03-20 17:30:02,91,40,29
2019-03-20 17:45:02,93,41,26
2019-03-20 18:00:04,112,44,20
2019-03-20 18:15:03,104,37,20
2019-03-20 18:30:02,78,29,28
2019-03-20 18:45:03,75,33,25
2019-03-20 19:00:03,93,15,24
2019-03-20 19:15:02,93,13,28
2019-03-20 19:30:02,74,15,31
2019-03-20 19:45:04,82,15,33
2019-03-20 20:00:02,80,13,32
2019-03-20 20:15:03,60,8,28
2019-03-20 20:30:02,53,4,30
2019-03-20 20:45:02,40,5,38
2019-03-20 21:00:02,38,3,21
2019-03-20 21:15:03,24,1,21
2019-03-20 21:30:03,17,0,10
2019-03-20 21:45:03,6,0,0
