dt,pool,aqua,wellness
2021-09-08 06:00:44,0,0,0
2021-09-08 06:40:39,22,0,0
2021-09-08 06:45:43,22,0,0
2021-09-08 06:56:09,22,0,0
2021-09-08 07:00:32,22,0,0
2021-09-08 07:23:40,16,0,0
2021-09-08 07:31:04,14,0,0
2021-09-08 07:50:10,13,0,0
2021-09-08 08:00:32,17,0,0
2021-09-08 08:35:10,25,0,0
2021-09-08 08:41:26,26,0,0
2021-09-08 08:54:02,22,0,0
2021-09-08 09:00:38,20,0,0
2021-09-08 09:27:03,15,0,0
2021-09-08 09:31:21,15,0,0
2021-09-08 09:49:48,9,0,0
2021-09-08 10:00:40,20,0,0
2021-09-08 10:32:28,40,6,6
2021-09-08 10:37:08,40,6,6
2021-09-08 10:49:49,39,6,7
2021-09-08 11:00:38,47,2,7
2021-09-08 11:28:33,36,2,5
2021-09-08 11:34:23,34,3,5
2021-09-08 11:49:48,35,3,4
2021-09-08 12:00:44,36,3,1
2021-09-08 12:32:25,25,8,6
2021-09-08 12:37:18,31,8,6
2021-09-08 12:49:49,24,8,6
2021-09-08 13:00:34,20,6,8
2021-09-08 13:24:58,13,3,9
2021-09-08 13:30:58,14,3,8
2021-09-08 13:50:25,17,7,5
2021-09-08 14:01:01,23,2,3
2021-09-08 14:46:25,28,9,8
2021-09-08 14:52:30,26,10,9
2021-09-08 15:05:29,37,10,8
2021-09-08 15:11:22,42,9,6
2021-09-08 15:31:44,55,9,6
2021-09-08 15:35:30,51,11,6
2021-09-08 15:49:52,64,7,5
2021-09-08 16:00:28,91,2,3
2021-09-08 16:26:42,84,5,8
