dt,pool,aqua,wellness
2021-09-04 06:00:53,0,0,0
2021-09-04 06:40:39,0,0,0
2021-09-04 06:45:39,0,0,0
2021-09-04 06:56:48,0,0,0
2021-09-04 07:00:31,0,0,0
2021-09-04 07:25:10,0,0,0
2021-09-04 07:30:48,0,0,0
2021-09-04 07:49:58,11,0,0
2021-09-04 08:00:20,18,0,0
2021-09-04 08:34:20,18,0,0
2021-09-04 08:40:36,19,0,0
2021-09-04 08:53:04,19,0,0
2021-09-04 09:00:52,19,0,0
2021-09-04 09:26:40,24,3,4
2021-09-04 09:30:55,25,9,5
2021-09-04 09:49:51,36,19,5
2021-09-04 10:00:30,34,31,7
2021-09-04 10:31:25,32,49,11
2021-09-04 10:37:27,35,54,11
2021-09-04 10:49:42,26,61,12
2021-09-04 11:00:40,35,55,13
2021-09-04 11:27:58,33,46,14
2021-09-04 11:33:30,36,45,14
2021-09-04 11:49:48,40,43,7
2021-09-04 12:00:20,34,42,7
2021-09-04 12:31:19,39,25,12
2021-09-04 12:36:11,33,25,12
2021-09-04 12:49:53,32,22,12
2021-09-04 13:00:43,27,19,10
2021-09-04 13:24:30,24,17,10
2021-09-04 13:31:08,27,10,10
2021-09-04 13:49:54,20,0,2
2021-09-04 14:00:58,4,0,2
2021-09-04 14:44:43,92,4,7
2021-09-04 14:50:31,118,6,7
2021-09-04 15:03:43,150,6,6
2021-09-04 15:09:14,152,6,10
2021-09-04 15:29:50,156,6,13
2021-09-04 15:33:18,156,6,20
2021-09-04 15:49:46,172,6,23
2021-09-04 16:00:31,179,6,21
2021-09-04 16:25:40,175,6,28
2021-09-04 16:30:52,181,6,22
2021-09-04 16:49:49,183,7,16
2021-09-04 17:00:33,186,8,19
2021-09-04 17:31:02,186,6,15
2021-09-04 17:36:40,181,6,18
2021-09-04 17:50:39,176,6,20
2021-09-04 18:00:28,166,6,19
2021-09-04 18:48:06,111,5,19
2021-09-04 18:55:21,108,5,18
2021-09-04 19:03:42,103,5,16
2021-09-04 19:09:06,100,5,16
2021-09-04 19:33:01,78,5,21
