dt,pool,aqua,wellness
2022-11-08 05:32:23,0,0,0
2022-11-08 05:55:11,24,0,0
2022-11-08 06:03:42,44,0,0
2022-11-08 06:13:24,55,0,0
2022-11-08 06:17:52,56,0,0
2022-11-08 06:34:03,60,0,0
2022-11-08 06:43:09,63,0,0
2022-11-08 06:50:15,59,0,0
2022-11-08 07:09:47,49,0,0
2022-11-08 07:37:04,48,0,0
2022-11-08 07:48:22,44,0,0
2022-11-08 07:55:18,46,0,0
2022-11-08 08:06:55,42,0,0
2022-11-08 08:26:32,38,0,0
2022-11-08 08:37:04,39,0,0
2022-11-08 08:47:37,39,0,0
2022-11-08 09:11:05,36,0,0
2022-11-08 09:37:52,40,0,0
2022-11-08 09:47:35,39,0,0
2022-11-08 09:54:25,47,0,0
