dt,pool,aqua,wellness
2017-06-07 06:00:03,0,0,0
2017-06-07 06:15:03,18,0,0
2017-06-07 06:30:03,31,0,0
2017-06-07 06:45:03,37,0,0
2017-06-07 07:00:04,39,0,0
2017-06-07 07:15:03,41,0,0
2017-06-07 07:30:04,38,0,0
2017-06-07 07:45:03,38,0,0
2017-06-07 08:00:04,26,0,0
2017-06-07 08:15:03,20,0,0
2017-06-07 08:30:03,19,0,0
2017-06-07 08:45:03,19,0,0
2017-06-07 09:00:04,20,0,0
2017-06-07 09:15:04,19,0,0
2017-06-07 09:30:05,22,0,0
2017-06-07 09:45:04,22,0,0
2017-06-07 10:00:04,26,0,0
2017-06-07 10:15:04,19,10,12
2017-06-07 10:30:03,34,11,14
2017-06-07 10:45:04,33,14,16
2017-06-07 11:00:03,38,16,16
2017-06-07 11:15:03,37,11,13
2017-06-07 11:30:03,47,8,14
2017-06-07 11:45:03,44,14,11
2017-06-07 12:00:04,43,16,9
2017-06-07 12:15:03,43,15,13
2017-06-07 12:30:04,29,16,15
2017-06-07 12:45:04,26,8,13
2017-06-07 13:00:03,23,7,10
2017-06-07 13:15:04,24,1,12
2017-06-07 13:30:04,21,3,12
2017-06-07 13:45:03,28,6,13
2017-06-07 14:00:03,30,12,11
2017-06-07 14:15:03,31,17,10
2017-06-07 14:30:03,34,19,10
2017-06-07 14:45:04,34,19,7
2017-06-07 15:00:04,42,18,4
2017-06-07 15:15:03,39,18,6
2017-06-07 15:30:04,44,12,7
2017-06-07 15:45:03,49,11,5
2017-06-07 16:00:04,50,16,5
2017-06-07 16:15:04,59,17,12
2017-06-07 16:30:03,71,18,15
2017-06-07 16:45:08,81,17,15
2017-06-07 17:00:06,84,15,20
2017-06-07 17:15:03,77,16,20
2017-06-07 17:30:04,82,11,17
2017-06-07 17:45:04,84,14,22
2017-06-07 18:00:04,91,11,24
2017-06-07 18:15:04,86,12,26
2017-06-07 18:30:03,81,16,28
2017-06-07 18:45:03,104,12,28
2017-06-07 19:00:03,108,17,32
2017-06-07 19:15:04,114,21,20
2017-06-07 19:30:04,93,20,17
2017-06-07 19:45:03,84,26,16
2017-06-07 20:00:03,96,14,14
2017-06-07 20:15:03,91,9,15
2017-06-07 20:30:04,73,6,16
2017-06-07 20:45:04,67,5,12
2017-06-07 21:00:04,35,3,12
2017-06-07 21:15:08,25,2,10
2017-06-07 21:30:04,16,0,1
2017-06-07 21:45:03,3,0,0
