dt,pool,aqua,wellness
2017-06-15 06:00:04,23,0,0
2017-06-15 06:15:04,44,0,0
2017-06-15 06:30:03,48,0,0
2017-06-15 06:45:03,47,0,0
2017-06-15 07:00:04,46,0,0
2017-06-15 07:15:03,35,0,0
2017-06-15 07:30:04,21,0,0
2017-06-15 07:45:04,20,0,0
2017-06-15 08:00:03,13,0,0
2017-06-15 08:15:04,19,0,0
2017-06-15 08:30:03,22,0,0
2017-06-15 08:45:04,22,0,0
2017-06-15 09:00:05,22,0,0
2017-06-15 09:15:05,14,0,0
2017-06-15 09:30:04,11,0,0
2017-06-15 09:45:03,15,0,0
2017-06-15 10:00:03,18,0,0
2017-06-15 10:15:03,19,7,0
2017-06-15 10:30:03,16,9,0
2017-06-15 10:45:04,21,11,0
2017-06-15 11:00:06,21,9,0
2017-06-15 11:15:03,36,21,0
2017-06-15 11:30:03,19,33,0
2017-06-15 11:45:03,20,30,0
2017-06-15 12:00:03,21,31,2
2017-06-15 12:15:03,22,28,2
2017-06-15 12:30:03,25,27,2
2017-06-15 12:45:03,23,27,2
2017-06-15 13:00:04,37,24,0
2017-06-15 13:15:04,43,23,1
2017-06-15 13:30:04,27,39,1
2017-06-15 13:45:03,29,39,1
2017-06-15 14:00:04,48,26,1
2017-06-15 14:15:03,46,9,1
2017-06-15 14:30:04,35,7,1
2017-06-15 14:45:03,29,7,1
2017-06-15 15:00:04,26,9,3
2017-06-15 15:15:03,27,11,3
2017-06-15 15:30:04,37,11,5
2017-06-15 15:45:03,44,13,5
2017-06-15 16:00:06,51,16,6
2017-06-15 16:15:03,57,15,8
2017-06-15 16:30:03,59,18,7
2017-06-15 16:45:07,62,14,7
2017-06-15 17:00:04,84,8,10
2017-06-15 17:15:03,81,11,5
2017-06-15 17:30:03,60,29,4
2017-06-15 17:45:03,74,25,4
2017-06-15 18:00:04,89,32,4
2017-06-15 18:15:03,83,26,4
2017-06-15 18:30:03,86,23,3
2017-06-15 18:45:03,81,16,3
2017-06-15 19:00:03,65,23,1
2017-06-15 19:15:03,54,23,2
2017-06-15 19:30:04,55,22,5
2017-06-15 19:45:03,56,22,5
2017-06-15 20:00:03,51,21,5
2017-06-15 20:15:04,69,6,5
2017-06-15 20:30:04,63,8,4
2017-06-15 20:45:03,52,4,4
2017-06-15 21:00:03,41,7,4
2017-06-15 21:15:04,32,4,3
2017-06-15 21:30:03,15,4,0
2017-06-15 21:45:03,2,0,0
