dt,pool,aqua,wellness
2017-06-09 06:00:03,13,0,0
2017-06-09 06:15:03,34,0,0
2017-06-09 06:30:03,43,0,0
2017-06-09 06:45:04,48,0,0
2017-06-09 07:00:04,44,0,0
2017-06-09 07:15:03,40,0,0
2017-06-09 07:30:04,27,0,0
2017-06-09 07:45:04,33,0,0
2017-06-09 08:00:06,30,0,0
2017-06-09 08:15:03,29,0,0
2017-06-09 08:30:03,33,0,0
2017-06-09 08:45:03,26,0,0
2017-06-09 09:00:04,19,0,0
2017-06-09 09:15:04,16,0,0
2017-06-09 09:30:04,14,0,0
2017-06-09 09:45:03,18,0,0
2017-06-09 10:00:03,22,0,0
2017-06-09 10:15:03,32,18,0
2017-06-09 10:30:03,29,23,0
2017-06-09 10:45:03,30,23,0
2017-06-09 11:00:05,39,9,0
2017-06-09 11:15:03,45,19,0
2017-06-09 11:30:04,33,24,0
2017-06-09 11:45:04,28,26,0
2017-06-09 12:00:04,31,29,0
2017-06-09 12:15:03,30,28,5
2017-06-09 12:30:03,37,23,5
2017-06-09 12:45:03,26,25,9
2017-06-09 13:00:04,28,21,12
2017-06-09 13:15:04,22,17,11
2017-06-09 13:30:04,29,16,10
2017-06-09 13:45:04,39,11,10
2017-06-09 14:00:04,41,15,10
2017-06-09 14:15:03,53,10,9
2017-06-09 14:30:03,51,13,8
2017-06-09 14:45:03,51,12,4
2017-06-09 15:00:03,65,8,3
2017-06-09 15:15:03,59,20,2
2017-06-09 15:30:04,59,30,5
2017-06-09 15:45:03,65,44,6
2017-06-09 16:00:03,74,37,4
2017-06-09 16:15:04,77,45,6
2017-06-09 16:30:03,87,52,6
2017-06-09 16:45:03,87,52,3
2017-06-09 17:00:04,115,53,3
2017-06-09 17:15:03,138,47,3
2017-06-09 17:30:03,160,39,4
2017-06-09 17:45:03,161,39,6
2017-06-09 18:00:04,164,30,7
2017-06-09 18:15:03,144,33,7
2017-06-09 18:30:03,118,23,7
2017-06-09 18:45:03,82,28,6
2017-06-09 19:00:05,66,34,5
2017-06-09 19:15:04,54,27,5
2017-06-09 19:30:04,36,29,6
2017-06-09 19:45:04,30,17,7
2017-06-09 20:00:03,26,12,9
2017-06-09 20:15:03,34,11,9
2017-06-09 20:30:05,28,8,9
2017-06-09 20:45:07,26,7,11
2017-06-09 21:00:04,29,2,12
2017-06-09 21:15:04,23,0,9
2017-06-09 21:30:03,22,0,1
2017-06-09 21:45:03,7,0,0
