dt,pool,aqua,wellness
2025-09-22 06:19:12,48,0,0
2025-09-22 06:32:49,50,0,0
2025-09-22 06:40:50,52,0,0
2025-09-22 06:49:00,55,0,0
2025-09-22 07:15:54,39,0,0
2025-09-22 07:30:39,33,0,0
2025-09-22 07:38:39,34,0,0
2025-09-22 07:48:06,37,0,0
2025-09-22 08:44:20,26,0,0
2025-09-22 08:48:41,26,0,0
2025-09-22 08:54:36,27,0,0
2025-09-22 09:16:46,26,0,0
2025-09-22 09:28:25,24,0,0
2025-09-22 09:36:35,26,0,0
2025-09-22 09:48:26,23,0,0
2025-09-22 10:22:40,26,8,0
2025-09-22 10:37:10,33,9,0
2025-09-22 10:45:30,34,10,0
2025-09-22 10:53:40,33,10,0
2025-09-22 11:19:20,31,11,0
2025-09-22 11:32:41,29,13,0
2025-09-22 11:40:38,36,10,0
2025-09-22 11:49:22,41,3,0
2025-09-22 12:18:06,39,7,6
2025-09-22 12:34:28,28,11,7
2025-09-22 12:42:12,27,13,8
2025-09-22 12:50:23,29,11,8
2025-09-22 13:13:39,37,8,8
2025-09-22 13:24:47,30,6,11
2025-09-22 13:35:25,24,6,13
2025-09-22 13:48:13,27,7,14
2025-09-22 14:33:49,39,10,10
2025-09-22 14:57:30,74,13,8
2025-09-22 15:03:54,80,11,8
2025-09-22 15:16:33,88,11,8
2025-09-22 15:25:54,99,10,5
2025-09-22 15:36:56,105,9,5
2025-09-22 15:43:16,105,9,6
2025-09-22 15:49:50,109,12,6
2025-09-22 16:16:46,100,10,6
2025-09-22 16:32:42,103,17,10
2025-09-22 16:41:29,106,19,12
2025-09-22 16:50:34,101,22,14
2025-09-22 17:17:34,117,24,19
2025-09-22 17:30:21,102,33,25
2025-09-22 17:38:46,109,30,24
2025-09-22 17:48:19,118,28,23
2025-09-22 18:19:57,93,21,27
2025-09-22 18:35:40,83,15,28
2025-09-22 18:42:48,88,13,28
2025-09-22 18:50:06,91,11,27
2025-09-22 19:13:06,102,12,25
2025-09-22 19:26:36,86,8,28
2025-09-22 19:36:35,89,6,30
2025-09-22 19:48:26,87,6,28
2025-09-22 20:22:03,58,0,25
2025-09-22 20:37:00,35,0,20
2025-09-22 20:44:20,30,0,20
2025-09-22 20:51:34,32,0,7
2025-09-22 21:12:32,10,0,0
2025-09-22 21:22:36,9,0,0
2025-09-22 21:34:58,9,0,0
2025-09-22 21:48:11,9,0,0
