dt,pool,aqua,wellness
2023-09-14 05:59:38,10,0,0
2023-09-14 06:20:51,29,0,0
2023-09-14 06:33:13,31,0,0
2023-09-14 06:49:07,28,0,0
2023-09-14 06:59:38,28,0,0
2023-09-14 07:19:39,26,0,0
2023-09-14 07:33:04,27,0,0
2023-09-14 07:49:12,16,0,0
2023-09-14 07:59:37,17,0,0
2023-09-14 08:21:26,22,0,0
2023-09-14 08:33:38,26,0,0
2023-09-14 08:49:12,22,0,0
2023-09-14 08:59:46,25,0,0
2023-09-14 09:18:18,22,0,0
2023-09-14 09:33:11,27,0,0
2023-09-14 09:49:05,23,0,0
2023-09-14 09:59:48,25,0,0
2023-09-14 10:21:11,18,6,0
2023-09-14 10:33:18,17,3,0
2023-09-14 10:49:16,23,4,0
2023-09-14 10:59:44,15,10,0
2023-09-14 11:19:19,19,12,0
2023-09-14 11:33:10,28,12,0
2023-09-14 11:49:24,26,13,0
2023-09-14 11:59:52,29,17,0
2023-09-14 12:20:40,44,13,1
2023-09-14 12:34:06,39,14,7
2023-09-14 12:49:17,35,10,7
2023-09-14 13:00:02,30,14,7
2023-09-14 13:17:28,30,14,7
2023-09-14 13:33:09,28,16,7
2023-09-14 13:48:57,26,16,7
