dt,pool,aqua,wellness
2023-09-28 05:59:40,0,0,0
2023-09-28 06:20:58,0,0,0
2023-09-28 06:32:58,0,0,0
2023-09-28 06:49:09,0,0,0
2023-09-28 06:59:48,0,0,0
2023-09-28 07:19:36,0,0,0
2023-09-28 07:33:09,0,0,0
2023-09-28 07:49:14,13,0,0
2023-09-28 07:59:36,13,0,0
2023-09-28 08:21:46,30,0,0
2023-09-28 08:33:36,34,0,0
2023-09-28 08:49:02,34,0,0
2023-09-28 08:59:38,35,0,0
2023-09-28 09:18:18,63,14,1
2023-09-28 09:33:10,64,24,1
2023-09-28 09:49:01,68,37,1
2023-09-28 09:59:40,81,41,1
2023-09-28 10:21:29,87,60,2
2023-09-28 10:33:27,67,78,3
2023-09-28 10:49:20,75,80,4
2023-09-28 10:59:40,79,73,4
2023-09-28 11:19:12,78,51,5
2023-09-28 11:33:14,64,57,5
2023-09-28 11:49:17,48,71,0
2023-09-28 11:59:48,58,60,1
2023-09-28 12:20:28,39,58,3
2023-09-28 12:33:34,54,39,8
2023-09-28 12:49:21,53,22,14
2023-09-28 12:59:39,48,22,15
2023-09-28 13:17:45,55,14,14
2023-09-28 13:33:07,46,31,12
2023-09-28 13:49:17,54,42,12
2023-09-28 13:59:57,46,48,12
2023-09-28 14:22:49,47,64,9
2023-09-28 14:40:41,58,64,12
2023-09-28 14:53:38,76,68,12
2023-09-28 15:01:56,62,80,7
2023-09-28 15:21:46,77,74,5
2023-09-28 15:33:40,90,65,3
2023-09-28 15:48:59,84,52,9
2023-09-28 15:59:56,70,56,7
2023-09-28 16:19:57,71,57,7
2023-09-28 16:33:22,70,58,7
2023-09-28 16:49:19,91,45,8
2023-09-28 16:59:33,83,46,8
