dt,pool,aqua,wellness
2026-04-14 07:58:08,33,0,0
2026-04-14 08:07:41,33,0,0
2026-04-14 08:14:39,33,0,0
2026-04-14 08:20:29,29,0,0
2026-04-14 09:59:33,45,0,0
2026-04-14 10:01:31,44,0,0
2026-04-14 10:09:34,36,9,0
2026-04-14 10:13:39,34,10,0
2026-04-14 11:47:19,35,28,0
2026-04-14 11:53:22,41,24,0
2026-04-14 11:59:59,48,23,0
2026-04-14 12:13:01,41,21,6
2026-04-14 13:17:36,35,8,20
2026-04-14 13:35:05,40,22,17
2026-04-14 13:41:42,42,22,16
2026-04-14 13:55:02,39,28,18
2026-04-14 14:44:26,61,19,17
2026-04-14 15:45:17,94,20,20
2026-04-14 16:08:37,123,14,24
2026-04-14 16:16:48,122,12,27
2026-04-14 16:24:07,117,19,27
2026-04-14 17:10:08,141,22,21
2026-04-14 17:36:13,144,18,16
2026-04-14 17:46:51,153,16,18
2026-04-14 17:54:11,160,17,22
2026-04-14 19:02:49,120,44,33
2026-04-14 19:20:38,99,47,37
2026-04-14 19:40:17,87,45,34
2026-04-14 19:47:08,85,45,29
2026-04-14 21:09:40,4,0,0
2026-04-14 21:39:00,1,0,0
2026-04-14 21:46:47,1,0,0
