dt,pool,aqua,wellness
2022-12-03 05:07:06,0,0,0
2022-12-03 05:29:14,0,0,0
2022-12-03 05:39:17,0,0,0
2022-12-03 05:47:26,0,0,0
2022-12-03 06:05:10,0,0,0
2022-12-03 06:22:48,0,0,0
2022-12-03 06:35:04,0,0,0
2022-12-03 06:47:29,0,0,0
2022-12-03 07:07:36,10,0,0
2022-12-03 07:28:27,11,0,0
2022-12-03 07:38:24,14,0,0
2022-12-03 07:47:42,18,0,0
2022-12-03 08:04:14,33,0,0
2022-12-03 08:20:44,35,0,0
2022-12-03 08:34:46,34,0,0
2022-12-03 08:47:31,34,0,0
2022-12-03 09:08:27,42,0,1
2022-12-03 09:28:43,46,4,9
2022-12-03 09:37:29,48,4,9
2022-12-03 09:47:45,58,7,11
2022-12-03 10:05:17,56,21,12
2022-12-03 10:22:26,37,33,13
2022-12-03 10:35:02,39,37,13
2022-12-03 10:47:40,36,42,14
2022-12-03 11:06:04,45,47,12
2022-12-03 11:25:45,49,52,10
2022-12-03 11:35:52,49,48,14
2022-12-03 11:47:37,60,47,15
2022-12-03 12:03:25,46,64,17
2022-12-03 12:19:26,47,57,22
2022-12-03 12:34:53,55,53,19
2022-12-03 12:47:22,62,46,20
2022-12-03 13:09:47,52,58,17
2022-12-03 13:41:21,52,60,13
2022-12-03 13:52:30,53,58,14
2022-12-03 14:00:06,49,59,13
2022-12-03 14:11:22,43,65,15
2022-12-03 14:26:57,52,67,20
