dt,pool,aqua,wellness
2018-12-29 06:00:02,51,3,0
2018-12-29 06:15:03,51,3,0
2018-12-29 06:30:02,51,3,0
2018-12-29 06:45:02,51,3,0
2018-12-29 07:00:02,51,3,0
2018-12-29 07:15:02,51,3,0
2018-12-29 07:30:02,51,3,0
2018-12-29 07:45:02,51,3,0
2018-12-29 08:00:03,51,3,0
2018-12-29 08:15:02,51,3,0
2018-12-29 08:30:02,51,3,0
2018-12-29 08:45:03,51,3,0
2018-12-29 09:00:03,51,3,0
2018-12-29 09:15:02,51,3,0
2018-12-29 09:30:03,51,3,0
2018-12-29 09:45:03,51,3,0
2018-12-29 10:00:03,51,3,0
2018-12-29 10:15:03,166,33,11
2018-12-29 10:30:03,213,83,16
2018-12-29 10:45:02,184,186,23
2018-12-29 11:00:02,181,217,24
2018-12-29 11:15:02,199,243,27
2018-12-29 11:30:02,180,259,37
2018-12-29 11:45:02,192,251,34
2018-12-29 12:00:03,200,223,33
2018-12-29 12:15:02,196,180,39
2018-12-29 12:30:02,213,139,42
2018-12-29 12:45:02,193,153,44
2018-12-29 13:00:02,167,164,40
2018-12-29 13:15:03,157,164,49
2018-12-29 13:30:03,163,174,54
2018-12-29 13:45:02,167,176,48
2018-12-29 14:00:02,182,209,52
2018-12-29 14:15:02,187,230,58
2018-12-29 14:30:02,218,240,49
2018-12-29 14:45:02,190,278,54
2018-12-29 15:00:02,204,297,47
2018-12-29 15:15:02,208,281,47
2018-12-29 15:30:04,213,296,40
2018-12-29 15:45:02,248,284,33
2018-12-29 16:00:02,232,283,30
2018-12-29 16:15:03,231,242,44
2018-12-29 16:30:03,238,237,45
2018-12-29 16:45:02,197,228,56
2018-12-29 17:00:03,198,197,54
2018-12-29 17:15:02,183,196,47
2018-12-29 17:30:03,196,166,35
2018-12-29 17:45:02,204,142,36
2018-12-29 18:00:03,191,146,34
2018-12-29 18:15:02,180,161,31
2018-12-29 18:30:02,187,145,31
2018-12-29 18:45:02,162,143,33
2018-12-29 19:00:03,149,161,37
2018-12-29 19:15:02,147,142,43
2018-12-29 19:30:03,144,127,41
2018-12-29 19:45:02,145,101,46
2018-12-29 20:00:02,170,56,49
2018-12-29 20:15:02,115,60,37
2018-12-29 20:30:03,106,48,39
2018-12-29 20:45:02,103,29,28
2018-12-29 21:00:03,96,22,24
2018-12-29 21:15:02,86,11,19
2018-12-29 21:30:03,82,2,10
2018-12-29 21:45:02,54,2,0
