dt,pool,aqua,wellness
2020-09-09 06:09:38,26,0,0
2020-09-09 06:23:38,30,0,0
2020-09-09 06:33:36,33,0,0
2020-09-09 06:49:21,34,0,0
2020-09-09 07:09:20,34,0,0
2020-09-09 07:21:46,20,0,0
2020-09-09 07:33:22,22,0,0
2020-09-09 07:49:13,25,0,0
2020-09-09 08:10:09,35,0,0
2020-09-09 08:26:22,37,0,0
2020-09-09 08:32:45,40,0,0
2020-09-09 08:49:19,37,0,0
2020-09-09 09:09:12,37,0,0
2020-09-09 09:22:40,35,0,0
2020-09-09 09:33:33,37,0,0
2020-09-09 09:49:11,39,0,0
2020-09-09 10:09:42,41,8,7
2020-09-09 10:24:38,33,12,9
2020-09-09 10:33:28,35,14,10
2020-09-09 10:49:38,40,15,10
2020-09-09 11:09:16,44,6,11
2020-09-09 11:23:57,40,6,10
2020-09-09 11:33:45,38,7,9
2020-09-09 11:49:07,38,8,7
2020-09-09 12:09:21,39,10,4
2020-09-09 12:22:56,33,7,3
2020-09-09 12:33:36,26,7,2
2020-09-09 12:49:03,26,6,2
2020-09-09 13:08:43,29,3,2
2020-09-09 13:21:29,40,0,2
2020-09-09 13:33:19,35,2,3
2020-09-09 13:49:13,30,2,8
2020-09-09 14:12:00,40,8,8
2020-09-09 14:30:17,34,9,6
2020-09-09 14:35:09,36,9,3
2020-09-09 14:49:13,41,10,2
2020-09-09 15:08:58,57,11,1
2020-09-09 15:21:54,66,11,1
2020-09-09 15:33:31,72,12,4
2020-09-09 15:49:17,87,12,4
2020-09-09 16:10:42,113,8,5
2020-09-09 16:24:49,95,13,7
2020-09-09 16:33:31,104,13,7
2020-09-09 16:49:18,119,13,7
2020-09-09 17:09:07,135,14,10
2020-09-09 17:24:03,107,23,9
2020-09-09 17:33:32,96,31,11
2020-09-09 17:49:08,113,27,16
2020-09-09 18:09:40,106,33,17
2020-09-09 18:24:54,93,36,17
2020-09-09 18:33:26,104,22,18
2020-09-09 18:49:03,84,23,21
2020-09-09 19:08:48,84,10,20
2020-09-09 19:21:47,65,12,20
2020-09-09 19:33:41,81,11,23
2020-09-09 19:49:15,69,12,25
2020-09-09 20:09:56,49,8,27
