dt,pool,aqua,wellness
2020-09-28 06:10:06,0,0,0
2020-09-28 06:25:29,0,0,0
2020-09-28 06:33:40,0,0,0
2020-09-28 06:49:09,0,0,0
2020-09-28 07:09:15,0,0,0
2020-09-28 07:23:01,0,0,0
2020-09-28 07:33:52,0,0,0
2020-09-28 07:49:13,0,0,0
2020-09-28 08:10:41,0,0,0
2020-09-28 08:27:55,0,0,0
2020-09-28 08:33:58,0,0,0
2020-09-28 08:49:29,0,0,0
2020-09-28 09:09:43,34,0,1
2020-09-28 09:23:50,43,0,4
2020-09-28 09:33:55,68,0,5
2020-09-28 09:49:24,81,0,9
2020-09-28 10:10:32,112,11,12
2020-09-28 10:26:09,113,31,10
2020-09-28 10:33:12,105,48,14
2020-09-28 10:49:12,115,56,16
2020-09-28 11:09:22,83,74,23
2020-09-28 11:24:55,89,79,25
2020-09-28 11:33:22,93,77,26
2020-09-28 11:49:07,95,61,22
2020-09-28 12:09:47,48,77,28
2020-09-28 12:24:09,65,76,28
2020-09-28 12:33:38,74,74,23
2020-09-28 12:49:32,61,77,26
2020-09-28 13:08:55,83,77,21
2020-09-28 13:22:08,68,89,18
2020-09-28 13:33:29,67,92,18
2020-09-28 13:49:21,73,92,33
2020-09-28 14:12:30,94,106,41
2020-09-28 14:31:59,110,122,41
2020-09-28 14:36:24,81,148,42
2020-09-28 14:49:13,80,148,40
2020-09-28 15:09:05,97,147,39
2020-09-28 15:23:02,108,131,40
2020-09-28 15:33:47,118,131,34
2020-09-28 15:49:08,107,130,40
2020-09-28 16:09:59,132,115,37
2020-09-28 16:28:41,104,116,34
2020-09-28 16:40:06,109,105,33
2020-09-28 16:52:29,105,88,44
2020-09-28 17:09:53,113,72,43
2020-09-28 17:25:14,112,77,31
2020-09-28 17:33:36,111,77,32
2020-09-28 17:49:11,134,57,36
2020-09-28 18:10:30,127,42,46
2020-09-28 18:26:59,121,42,45
2020-09-28 18:33:43,130,41,41
2020-09-28 18:49:30,106,42,43
2020-09-28 19:08:52,107,31,37
2020-09-28 19:22:20,73,22,44
2020-09-28 19:33:44,79,16,43
2020-09-28 19:49:06,68,11,43
2020-09-28 20:09:17,36,9,37
2020-09-28 20:23:24,41,0,30
