dt,pool,aqua,wellness
2018-11-02 06:00:03,18,0,0
2018-11-02 06:15:02,36,0,0
2018-11-02 06:30:04,46,0,0
2018-11-02 06:45:03,52,0,0
2018-11-02 07:00:03,56,0,0
2018-11-02 07:15:03,55,0,0
2018-11-02 07:30:05,35,0,0
2018-11-02 07:45:04,36,0,0
2018-11-02 08:00:03,34,0,0
2018-11-02 08:15:03,31,0,0
2018-11-02 08:30:04,31,0,0
2018-11-02 08:45:03,19,0,0
2018-11-02 09:00:04,26,0,0
2018-11-02 09:15:02,27,0,0
2018-11-02 09:30:03,32,0,0
2018-11-02 09:45:03,31,0,0
2018-11-02 10:00:03,34,0,0
2018-11-02 10:15:04,35,15,0
2018-11-02 10:30:03,39,20,0
2018-11-02 10:45:03,38,25,0
2018-11-02 11:00:04,59,20,0
2018-11-02 11:15:04,55,17,0
2018-11-02 11:30:03,62,11,0
2018-11-02 11:45:04,61,13,0
2018-11-02 12:00:04,67,6,0
2018-11-02 12:15:03,49,7,8
2018-11-02 12:30:04,29,7,13
2018-11-02 12:45:03,31,6,17
2018-11-02 13:00:03,41,4,14
2018-11-02 13:15:04,45,6,12
2018-11-02 13:30:04,55,10,9
2018-11-02 13:45:04,48,17,12
2018-11-02 14:00:03,62,17,14
2018-11-02 14:15:03,58,22,12
2018-11-02 14:30:03,74,23,14
2018-11-02 14:45:04,86,25,11
2018-11-02 15:00:04,81,30,14
2018-11-02 15:15:04,79,32,19
2018-11-02 15:30:03,78,25,20
2018-11-02 15:45:03,78,17,19
2018-11-02 16:00:03,73,21,21
2018-11-02 16:15:04,75,31,19
2018-11-02 16:30:05,125,25,18
2018-11-02 16:45:04,108,34,18
2018-11-02 17:00:05,115,35,35
2018-11-02 17:15:02,121,41,32
2018-11-02 17:30:02,111,53,41
2018-11-02 17:45:03,126,50,41
2018-11-02 18:00:04,99,51,36
2018-11-02 18:15:03,104,42,40
2018-11-02 18:30:04,95,41,38
2018-11-02 18:45:03,87,39,34
2018-11-02 19:00:03,68,40,34
2018-11-02 19:15:04,74,28,36
2018-11-02 19:30:04,66,35,29
2018-11-02 19:45:03,69,17,31
2018-11-02 20:00:03,52,16,31
2018-11-02 20:15:03,42,18,34
2018-11-02 20:30:03,32,15,34
2018-11-02 20:45:03,39,7,28
2018-11-02 21:00:04,27,5,22
2018-11-02 21:15:04,28,3,14
2018-11-02 21:30:05,22,0,0
2018-11-02 21:45:03,7,0,0
