dt,pool,aqua,wellness
2018-11-09 06:00:03,6,0,0
2018-11-09 06:15:03,34,0,0
2018-11-09 06:30:05,42,0,0
2018-11-09 06:45:03,44,0,0
2018-11-09 07:00:03,40,0,0
2018-11-09 07:15:03,40,0,0
2018-11-09 07:30:04,39,0,0
2018-11-09 07:45:03,37,0,0
2018-11-09 08:00:03,33,0,0
2018-11-09 08:15:04,29,0,0
2018-11-09 08:30:04,26,0,0
2018-11-09 08:45:03,16,0,0
2018-11-09 09:00:04,16,0,0
2018-11-09 09:15:06,21,0,0
2018-11-09 09:30:04,20,0,0
2018-11-09 09:45:04,20,0,0
2018-11-09 10:00:04,23,0,0
2018-11-09 10:15:03,31,4,0
2018-11-09 10:30:04,33,9,0
2018-11-09 10:45:04,30,13,0
2018-11-09 11:00:04,53,11,0
2018-11-09 11:15:04,56,10,0
2018-11-09 11:30:04,63,8,0
2018-11-09 11:45:04,57,14,0
2018-11-09 12:00:03,61,16,0
2018-11-09 12:15:03,55,22,13
2018-11-09 12:30:05,41,16,21
2018-11-09 12:45:03,25,24,21
2018-11-09 13:00:04,40,19,21
2018-11-09 13:15:03,37,16,23
2018-11-09 13:30:04,33,14,24
2018-11-09 13:45:04,45,16,22
2018-11-09 14:00:04,52,21,25
2018-11-09 14:15:04,62,25,21
2018-11-09 14:30:05,71,20,21
2018-11-09 14:45:03,77,23,21
2018-11-09 15:00:03,89,24,17
2018-11-09 15:15:04,97,17,21
2018-11-09 15:30:04,86,33,20
2018-11-09 15:45:04,98,31,24
2018-11-09 16:00:06,99,27,21
2018-11-09 16:15:03,83,33,22
2018-11-09 16:30:04,106,39,24
2018-11-09 16:45:04,114,42,28
2018-11-09 17:00:03,134,38,32
2018-11-09 17:15:05,135,37,29
2018-11-09 17:30:04,143,50,34
2018-11-09 17:45:03,135,58,34
2018-11-09 18:00:03,109,65,36
2018-11-09 18:15:04,99,66,36
2018-11-09 18:30:04,89,69,33
2018-11-09 18:45:04,110,62,32
2018-11-09 19:00:03,80,66,34
2018-11-09 19:15:03,79,69,44
2018-11-09 19:30:03,74,62,49
2018-11-09 19:45:04,77,44,47
2018-11-09 20:00:04,68,37,45
2018-11-09 20:15:03,63,31,44
2018-11-09 20:30:04,67,18,41
2018-11-09 20:45:05,55,16,38
2018-11-09 21:00:03,36,15,32
2018-11-09 21:15:04,27,10,19
2018-11-09 21:30:04,23,0,15
2018-11-09 21:45:03,9,0,0
